"","Row","Column","Block","Population","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample"
"1235",12,5,"3","46","1","2","08/16/2020","0",0,0,"",0,5,0,0,3,0,0,0,0,"","August"
"1236",12,4,"3","61","1","3","08/16/2020","0",0,0,"",0,19,0,0,0,0,0,0,0,"","August"
"1237",12,3,"3","47","4","3","08/16/2020","0",0,1,"1st ins",0,14,0,0,9,0,0,0,0,"","August"
"1238",12,2,"3","1","3","2","08/16/2020","0",0,1,"1st ins",0,13,0,0,0,0,6,0,0,"","August"
"1239",12,1,"3","7","1","1","08/16/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1240",11,46,"4","31","1","5","08/16/2020","0",0,0,"",0,13,0,0,23,0,0,0,0,"","August"
"1241",11,45,"4","35","3","3","08/16/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1242",11,44,"4","21","3","3","08/16/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1243",11,43,"4","41","1","4","08/16/2020","0",0,1,"1st ins",0,0,0,0,0,0,1,0,0,"","August"
"1244",11,41,"4","16","1","1","08/16/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1245",11,39,"4","26","1","4","08/16/2020","0",0,0,"",0,8,0,0,5,0,0,0,0,"","August"
"1246",11,38,"4","28","1","2","08/16/2020","0",0,0,"",0,6,0,0,1,0,0,0,0,"","August"
"1247",11,36,"4","68","5","4","08/16/2020","0",0,0,"",0,10,0,0,1,0,0,0,0,"","August"
"1248",11,35,"4","40","3","2","08/16/2020","0",0,1,"1 egg",0,11,0,0,25,0,0,0,0,"","August"
"1249",11,34,"4","67","1","2","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1250",11,33,"4","68","5","5","08/16/2020","0",0,1,"2nd ins",0,11,0,0,0,0,0,1,0,"","August"
"1251",11,32,"4","35","4","3","08/16/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1252",11,31,"4","17","4","5","08/16/2020","0",0,0,"",0,1,0,0,0,0,2,0,0,"","August"
"1253",11,30,"4","4","4","1","08/16/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1254",11,29,"4","30","2","1","08/16/2020","0",0,0,"",1,0,1,0,2,0,0,0,0,"","August"
"1255",11,28,"4","12","2","1","08/16/2020","0",0,0,"",0,7,0,0,1,0,0,0,0,"","August"
"1256",11,27,"4","42","2","4","08/16/2020","0",0,0,"",0,11,0,0,12,0,0,0,0,"","August"
"1257",11,26,"4","67","1","3","08/16/2020","0",0,1,"1st ins",0,18,0,0,8,0,0,0,0,"","August"
"1258",11,24,"4","57","2","1","08/16/2020","0",0,1,"1 egg",0,7,0,0,0,0,1,0,0,"","August"
"1259",11,23,"1","39","5","1","08/16/2020","0",0,0,"",0,7,0,0,3,0,0,0,0,"","August"
"1260",11,22,"1","9","1","2","08/16/2020","0",0,1,"2nd/3rd ins",0,13,0,1,1,0,0,0,0,"","August"
"1261",11,21,"1","4","2","4","08/16/2020","0",0,0,"",0,0,3,0,0,0,0,0,0,"","August"
"1262",11,20,"1","2","4","5","08/16/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"1263",11,19,"1","74","1","5","08/16/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1264",11,18,"1","1","2","4","08/16/2020","0",0,0,"",0,1,0,0,0,0,1,0,0,"","August"
"1265",11,17,"1","40","5","1","08/16/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1266",11,15,"1","68","2","5","08/16/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1267",11,14,"1","74","2","2","08/16/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1268",11,13,"1","61","1","5","08/16/2020","0",0,0,"",0,8,0,0,0,0,5,0,0,"","August"
"1269",11,12,"1","67","5","5","08/16/2020","0",0,0,"",0,3,0,0,0,0,3,0,0,"","August"
"1270",11,11,"1","36","1","2","08/16/2020","0",0,1,"2nd ins",0,24,0,0,0,0,3,0,0,"","August"
"1271",11,10,"1","64","5","1","08/16/2020","0",0,0,"",0,21,0,0,0,0,3,0,0,"","August"
"1272",11,9,"1","2","1","2","08/16/2020","0",0,0,"",0,26,0,0,0,0,2,0,0,"","August"
"1273",11,8,"1","64","1","4","08/16/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1274",11,7,"1","35","5","3","08/16/2020","0",0,1,"1st/2nd ins",0,5,0,0,3,0,0,0,0,"","August"
"1275",11,5,"1","18","3","1","08/16/2020","0",0,0,"",0,11,0,0,1,0,0,0,0,"","August"
"1276",11,4,"1","11","3","2","08/16/2020","0",0,0,"",0,13,0,0,16,0,0,0,0,"","August"
"1277",11,3,"1","11","1","3","08/16/2020","0",0,0,"",0,15,0,0,0,0,0,0,0,"","August"
"1278",11,2,"1","3","4","1","08/16/2020","0",0,1,"1 egg",0,17,0,0,0,0,0,0,0,"","August"
"1279",11,1,"1","64","1","1","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1280",10,46,"4","47","4","2","08/16/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1281",10,45,"4","31","3","2","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1282",10,44,"4","61","1","1","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1283",10,42,"4","5","4","4","08/16/2020","0",0,1,"2nd ins",0,2,0,0,0,0,0,0,0,"","August"
"1284",10,41,"4","15","2","1","08/16/2020","0",0,0,"",0,5,0,0,0,0,1,0,0,"","August"
"1285",10,40,"2","68","4","4","08/16/2020","0",0,2,"2 eggs",0,4,0,0,0,0,0,0,0,"","August"
"1286",10,39,"2","79","3","5","08/16/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1287",10,38,"2","57","1","3","08/16/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1288",10,37,"2","57","1","1","08/16/2020","0",0,0,"",0,20,0,0,32,0,2,0,0,"","August"
"1289",10,36,"2","72","5","1","08/16/2020","0",0,0,"",0,2,0,0,1,0,1,0,0,"","August"
"1290",10,35,"2","56","2","4","08/16/2020","0",0,0,"",0,24,0,0,6,0,0,0,0,"","August"
"1291",10,34,"2","5","5","2","08/16/2020","0",0,0,"",0,7,0,0,4,0,0,1,0,"","August"
"1292",10,33,"2","28","4","5","08/16/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1293",10,31,"2","47","4","1","08/16/2020","0",0,0,"",0,9,0,0,3,0,0,0,0,"","August"
"1294",10,30,"2","41","2","4","08/16/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1295",10,29,"2","31","5","2","08/16/2020","0",0,0,"",0,5,0,0,2,0,1,0,0,"","August"
"1296",10,28,"2","61","4","1","08/16/2020","0",0,1,"2nd ins",0,18,0,0,37,0,0,0,0,"","August"
"1297",10,27,"2","30","3","3","08/16/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1298",10,26,"2","3","5","4","08/16/2020","0",0,0,"",0,8,0,0,0,0,4,0,0,"","August"
"1299",10,25,"2","14","1","3","08/16/2020","0",0,0,"",3,7,0,0,0,0,0,0,0,"","August"
"1300",10,24,"2","5","3","5","08/16/2020","0",0,0,"",1,8,0,0,1,0,0,0,0,"","August"
"1301",10,23,"1","31","3","3","08/16/2020","0",0,0,"",0,7,0,1,1,0,1,0,0,"","August"
"1302",10,22,"1","46","1","1","08/16/2020","0",0,0,"",0,20,0,0,3,0,0,0,0,"","August"
"1303",10,20,"1","31","2","1","08/16/2020","0",0,0,"",0,12,0,0,8,0,4,1,1,"","August"
"1304",10,19,"1","9","2","4","08/16/2020","0",0,0,"",0,12,0,0,3,0,0,0,0,"","August"
"1305",10,18,"1","72","1","5","08/16/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1306",10,17,"1","17","5","3","08/17/2020","0",0,0,"",0,21,0,0,3,0,0,0,0,"","August"
"1307",10,16,"1","23","1","4","08/17/2020","0",0,0,"",1,17,0,0,1,0,3,1,0,"","August"
"1308",10,15,"1","61","3","3","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1309",10,14,"1","42","2","1","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1310",10,13,"1","12","3","4","08/17/2020","0",0,0,"",0,16,0,0,1,0,0,0,0,"","August"
"1311",10,12,"1","72","4","4","08/17/2020","0",0,1,"1st ins",0,7,0,0,0,0,0,0,0,"","August"
"1312",10,11,"1","16","3","3","08/17/2020","0",0,0,"",0,0,0,0,0,0,2,0,0,"","August"
"1313",10,10,"1","67","4","5","08/17/2020","0",0,1,"1 chrysalis",0,12,0,0,0,0,2,0,0,"","August"
"1314",10,9,"1","69","1","2","08/17/2020","0",0,0,"",1,23,0,0,0,0,0,0,0,"","August"
"1315",10,8,"1","42","1","1","08/17/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1316",10,6,"1","62","4","2","08/17/2020","0",0,0,"",0,11,0,0,0,0,1,0,0,"","August"
"1317",10,5,"1","1","5","2","08/17/2020","0",0,0,"",0,27,0,0,0,0,0,0,0,"","August"
"1318",10,4,"1","56","4","1","08/17/2020","0",0,0,"",0,0,4,0,1,0,0,0,0,"","August"
"1319",10,3,"1","79","3","1","08/17/2020","0",0,0,"",0,0,9,0,0,0,0,0,0,"","August"
"1320",10,2,"1","62","4","5","08/17/2020","0",0,1,"2nd ins",0,27,0,0,1,0,0,0,0,"","August"
"1321",10,1,"1","14","4","5","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1322",9,46,"2","1","1","4","08/17/2020","0",0,0,"",0,1,0,0,15,0,0,0,0,"","August"
"1323",9,45,"2","72","3","4","08/17/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1324",9,44,"2","5","2","3","08/17/2020","0",0,0,"",0,27,0,0,4,0,0,0,0,"","August"
"1325",9,43,"2","35","2","2","08/17/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","August"
"1326",9,42,"2","47","5","4","08/17/2020","0",0,1,"1 egg",0,6,0,0,13,0,0,0,0,"","August"
"1327",9,41,"2","17","3","5","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,2,0,"","August"
"1328",9,40,"2","62","5","5","08/17/2020","0",0,0,"",0,8,0,0,13,0,0,0,0,"","August"
"1329",9,39,"2","15","5","4","08/17/2020","0",0,0,"",0,3,0,0,7,0,0,0,0,"","August"
"1330",9,38,"2","57","5","4","08/17/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1331",9,37,"2","6","4","4","08/17/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"1332",9,36,"2","39","5","2","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1333",9,35,"2","49","3","1","08/17/2020","0",0,0,"",0,11,0,0,20,0,0,0,0,"","August"
"1334",9,33,"2","77","5","3","08/17/2020","0",0,0,"",0,11,0,0,0,0,0,0,2,"","August"
"1335",9,32,"2","15","3","1","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1336",9,31,"2","45","2","4","08/17/2020","0",0,2,"1st ins, 1 egg",0,0,0,0,7,0,0,0,0,"","August"
"1337",9,30,"2","36","4","1","08/17/2020","0",0,0,"",0,8,0,0,3,0,1,0,0,"","August"
"1338",9,29,"2","35","4","1","08/17/2020","0",0,0,"",0,13,0,0,0,0,1,0,0,"","August"
"1339",9,28,"2","7","3","5","08/17/2020","0",0,0,"",0,13,0,0,27,0,0,0,0,"","August"
"1340",9,26,"2","77","1","2","08/17/2020","0",0,1,"5th ins",0,4,0,0,0,0,1,0,0,"","August"
"1341",9,25,"2","64","5","3","08/17/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1342",9,24,"2","27","4","5","08/17/2020","0",0,0,"",0,0,0,0,1,0,0,0,0,"","August"
"1343",9,23,"2","45","2","1","08/17/2020","0",0,1,"3rd ins",0,4,0,0,0,0,0,0,0,"","August"
"1344",9,21,"1","79","4","2","08/17/2020","0",0,0,"",0,17,0,0,4,0,2,0,0,"","August"
"1345",9,20,"1","7","3","3","08/17/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"1346",9,19,"1","72","3","1","08/17/2020","0",0,0,"",2,10,0,0,0,0,0,0,0,"","August"
"1347",9,17,"1","39","3","2","08/17/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1348",9,16,"1","30","5","3","08/17/2020","0",0,0,"",0,8,0,0,0,0,4,1,0,"","August"
"1349",9,15,"1","13","5","2","08/17/2020","0",0,0,"",0,16,0,0,0,0,0,0,0,"","August"
"1350",9,13,"1","79","1","1","08/17/2020","0",0,0,"",0,10,0,0,0,0,1,0,0,"","August"
"1351",9,12,"1","51","4","2","08/17/2020","0",0,0,"",0,10,0,0,0,0,5,0,0,"","August"
"1352",9,11,"1","17","2","5","08/17/2020","0",0,1,"1 egg",0,1,0,0,0,0,2,0,0,"","August"
"1353",9,9,"1","3","2","2","08/17/2020","0",0,0,"",0,13,0,0,0,0,2,0,0,"","August"
"1354",9,8,"1","77","3","1","08/17/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","August"
"1355",9,7,"1","39","3","4","08/17/2020","0",0,0,"",0,18,0,0,0,0,1,0,0,"","August"
"1356",9,6,"1","49","5","5","08/17/2020","0",0,1,"3rd ins",0,4,0,0,3,0,0,0,0,"","August"
"1357",9,5,"1","1","4","3","08/17/2020","0",0,0,"",0,7,0,0,0,0,2,0,0,"","August"
"1358",9,4,"1","27","4","1","08/17/2020","0",0,0,"",0,16,0,0,0,0,0,0,0,"","August"
"1359",9,2,"1","4","3","1","08/17/2020","0",0,9,"(5 x 3rd ins), (4 x 2nd ins)",0,23,0,0,0,0,0,0,0,"","August"
"1360",9,1,"1","28","1","5","08/17/2020","0",0,0,"",0,15,8,0,26,0,1,0,0,"","August"
"1361",8,45,"2","67","2","2","08/17/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1362",8,44,"2","62","1","3","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1363",8,43,"2","39","4","1","08/17/2020","0",0,0,"",0,31,0,0,7,0,0,0,1,"","August"
"1364",8,42,"2","64","3","3","08/17/2020","0",0,0,"",0,21,0,0,0,0,0,0,0,"","August"
"1365",8,41,"2","64","2","2","08/17/2020","0",0,2,"1st ins, 2nd/3rd ins",0,0,0,0,0,0,0,0,0,"","August"
"1366",8,40,"2","39","3","5","08/17/2020","0",0,1,"1 egg",0,6,0,0,8,0,0,0,0,"","August"
"1367",8,39,"2","5","4","1","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1368",8,38,"2","17","3","1","08/17/2020","0",0,0,"",0,7,0,0,0,0,3,0,0,"","August"
"1369",8,37,"2","26","1","1","08/17/2020","0",0,0,"",0,20,0,0,2,0,0,0,0,"","August"
"1370",8,36,"2","27","5","2","08/17/2020","0",0,1,"1 chrysalis",0,23,0,0,0,1,1,0,0,"","August"
"1371",8,35,"2","17","4","2","08/17/2020","0",0,0,"",0,26,0,0,0,0,0,0,0,"","August"
"1372",8,34,"2","77","4","3","08/17/2020","0",0,0,"",0,19,0,0,2,1,0,0,0,"","August"
"1373",8,33,"2","21","1","2","08/17/2020","0",0,0,"",0,21,0,0,5,0,0,0,0,"","August"
"1374",8,32,"2","4","3","3","08/17/2020","0",0,0,"",0,5,0,0,7,0,0,0,0,"","August"
"1375",8,31,"2","62","4","4","08/17/2020","0",1,0,"1 dead chrysalis",1,10,0,0,39,0,0,0,0,"","August"
"1376",8,30,"2","39","3","3","08/17/2020","0",0,0,"",0,6,0,0,4,0,1,0,0,"","August"
"1377",8,29,"2","35","3","5","08/17/2020","0",0,1,"1st ins",0,0,1,0,0,0,0,0,0,"","August"
"1378",8,28,"2","7","1","2","08/17/2020","0",0,0,"",0,4,0,0,2,0,0,0,0,"","August"
"1379",8,27,"2","6","3","5","08/17/2020","0",0,0,"",0,8,0,3,16,0,0,0,0,"","August"
"1380",8,26,"2","68","4","1","08/17/2020","0",0,0,"",0,10,0,0,0,0,1,0,0,"","August"
"1381",8,25,"2","46","2","5","08/17/2020","0",0,0,"",0,0,0,0,0,1,0,0,0,"","August"
"1382",8,24,"2","4","2","2","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1383",8,23,"2","68","5","2","08/17/2020","0",0,1,"1 egg",0,14,0,0,4,0,0,0,0,"","August"
"1384",8,22,"1","29","4","3","08/17/2020","0",0,0,"",0,11,0,0,0,0,0,0,0,"","August"
"1385",8,21,"1","16","2","1","08/17/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1386",8,20,"1","15","5","1","08/17/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1387",8,19,"1","47","5","1","08/17/2020","0",0,0,"",0,7,0,0,2,0,0,0,0,"","August"
"1388",8,18,"1","62","1","2","08/17/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1389",8,17,"1","57","3","2","08/17/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1390",8,16,"1","14","3","2","08/17/2020","0",0,0,"",0,11,0,0,0,0,4,0,0,"","August"
"1391",8,15,"1","15","1","5","08/17/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1392",8,14,"1","62","2","5","08/17/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1393",8,13,"1","72","4","5","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1394",8,12,"1","20","5","1","08/17/2020","0",0,0,"",0,2,0,0,0,0,4,0,0,"","August"
"1395",8,11,"1","11","4","5","08/17/2020","0",0,1,"1st ins",0,11,0,0,0,0,0,0,0,"","August"
"1396",8,10,"1","12","3","2","08/17/2020","0",0,1,"2nd/3rd ins",0,11,0,0,0,0,2,0,0,"","August"
"1397",8,9,"1","7","3","2","08/17/2020","0",0,0,"",0,22,0,0,0,0,2,0,0,"","August"
"1398",8,8,"1","15","4","4","08/17/2020","0",0,0,"",0,8,0,0,3,0,0,0,0,"","August"
"1399",8,7,"1","17","1","4","08/17/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1400",8,6,"1","74","1","3","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1401",8,5,"1","13","5","4","08/17/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1402",8,4,"1","21","5","1","08/17/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"1403",8,3,"1","67","3","2","08/17/2020","0",0,0,"",0,15,0,0,0,0,3,0,0,"","August"
"1404",8,2,"1","57","1","2","08/17/2020","0",0,0,"",1,39,0,0,0,0,1,0,0,"","August"
"1405",8,1,"1","9","2","1","08/17/2020","0",0,0,"",0,17,0,0,0,0,0,0,0,"","August"
"1406",7,46,"2","29","5","2","08/17/2020","0",0,0,"",0,14,0,0,18,0,2,0,0,"","August"
"1407",7,41,"2","16","3","5","08/17/2020","0",0,1,"1 egg",0,9,0,0,23,0,1,0,0,"","August"
"1408",7,40,"2","30","4","4","08/17/2020","0",0,0,"",0,34,0,0,8,0,3,0,0,"","August"
"1409",7,39,"2","19","5","3","08/17/2020","0",0,0,"",0,23,0,0,14,0,2,0,0,"","August"
"1410",7,38,"2","64","3","4","08/17/2020","0",0,0,"",1,30,0,0,13,0,2,0,0,"","August"
"1411",7,37,"2","1","1","1","08/17/2020","0",0,0,"",0,34,0,0,5,0,3,0,0,"","August"
"1412",7,36,"2","79","5","1","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1413",7,34,"2","57","4","5","08/17/2020","0",0,0,"",0,7,0,0,45,0,3,0,0,"","August"
"1414",7,33,"2","12","2","2","08/17/2020","0",0,0,"",1,22,0,0,0,0,2,0,0,"","August"
"1415",7,31,"2","62","2","3","08/17/2020","0",0,0,"",0,18,0,0,5,0,0,0,0,"","August"
"1416",7,30,"2","56","3","5","08/17/2020","0",0,0,"",0,1,0,0,1,0,0,0,0,"","August"
"1417",7,29,"2","39","2","5","08/17/2020","0",0,0,"",1,13,0,0,4,0,0,0,0,"","August"
"1418",7,28,"2","8","2","2","08/17/2020","0",0,0,"",0,13,0,0,12,0,1,0,0,"","August"
"1419",7,27,"2","30","2","4","08/17/2020","0",0,0,"",0,2,0,0,5,0,0,0,0,"","August"
"1420",7,26,"2","67","1","5","08/17/2020","0",0,0,"",0,19,0,0,0,0,0,0,0,"","August"
"1421",7,25,"2","12","2","4","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1422",7,24,"2","7","2","3","08/17/2020","0",0,0,"",0,0,0,1,0,0,1,0,0,"","August"
"1423",7,22,"1","35","4","4","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,1,0,"","August"
"1424",7,21,"1","35","3","2","08/17/2020","0",0,0,"",0,1,0,0,4,0,0,0,0,"","August"
"1425",7,20,"1","79","3","3","08/17/2020","0",0,0,"",0,20,0,0,0,0,0,0,0,"","August"
"1426",7,19,"1","29","1","2","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1427",7,18,"1","5","3","2","08/17/2020","0",0,1,"1st ins",0,0,0,0,1,0,0,1,0,"","August"
"1428",7,17,"1","5","2","4","08/17/2020","0",0,2,"1 egg, 3rd ins",0,9,0,0,0,0,0,0,0,"","August"
"1429",7,16,"1","68","1","5","08/17/2020","0",0,1,"1st ins",0,9,0,0,0,0,6,0,0,"","August"
"1430",7,15,"1","7","4","4","08/17/2020","0",0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1431",7,14,"1","46","5","5","08/17/2020","0",0,1,"2nd/3rd ins",0,0,0,0,0,0,1,0,0,"","August"
"1432",7,13,"1","19","2","2","08/17/2020","0",0,1,"1 egg",0,7,0,0,0,0,3,0,0,"","August"
"1433",7,12,"1","4","4","2","08/17/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
"1434",7,11,"1","47","4","4","08/17/2020","0",0,0,"",1,11,0,0,0,0,2,0,0,"","August"
"1435",7,10,"1","79","3","4","08/17/2020","0",0,1,"2nd ins",0,1,0,0,0,0,0,0,0,"","August"
"1436",7,9,"1","39","2","4","08/17/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1437",7,8,"1","5","5","4","08/17/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1438",7,7,"1","67","2","1","08/17/2020","0",0,1,"3rd/4th ins",0,2,0,0,0,0,1,0,0,"","August"
"1439",7,5,"1","62","1","5","08/17/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1440",7,4,"1","47","2","2","08/17/2020","0",0,1,"2nd ins",0,0,0,0,0,0,0,0,0,"","August"
"1441",7,3,"1","7","1","3","08/17/2020","0",0,0,"",0,7,0,0,12,0,0,0,0,"","August"
"1442",7,1,"1","3","2","5","08/17/2020","0",0,1,"3rd ins",0,2,0,0,0,0,0,0,0,"","August"
"1443",6,46,"2","7","4","3","08/18/2020","0",0,0,"",0,14,0,0,0,0,2,0,0,"","August"
"1444",6,45,"2","18","2","4","08/18/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1445",6,44,"2","17","5","2","08/18/2020","0",0,0,"",0,17,0,0,0,0,0,0,0,"","August"
"1446",6,43,"2","79","2","5","08/18/2020","0",0,0,"",0,21,0,0,8,0,0,0,0,"","August"
"1447",6,41,"2","42","1","2","08/18/2020","0",0,0,"",0,1,4,0,0,0,1,0,0,"","August"
"1448",6,40,"2","17","2","1","08/18/2020","0",0,0,"",0,30,0,0,0,0,2,0,0,"","August"
"1449",6,39,"2","62","4","1","08/18/2020","0",0,0,"",0,16,0,0,23,0,0,0,0,"","August"
"1450",6,38,"2","1","4","5","08/18/2020","0",0,0,"",0,3,1,0,0,0,0,0,0,"","August"
"1451",6,37,"2","17","3","2","08/18/2020","0",0,1,"2nd ins",0,8,0,0,0,0,0,0,0,"","August"
"1452",6,36,"2","74","2","3","08/18/2020","0",0,0,"",0,17,2,0,3,0,2,0,0,"stem broke","August"
"1453",6,35,"2","1","3","4","08/18/2020","0",0,0,"",0,23,0,0,7,0,3,0,0,"","August"
"1454",6,33,"2","14","1","1","08/18/2020","0",0,0,"",0,12,0,0,2,0,0,0,0,"","August"
"1455",6,32,"2","18","2","1","08/18/2020","0",0,1,"2nd ins",0,7,0,0,1,0,0,0,0,"","August"
"1456",6,31,"2","18","4","3","08/18/2020","0",0,0,"",1,12,0,0,0,0,0,0,0,"","August"
"1457",6,30,"2","12","5","4","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1458",6,29,"2","62","3","4","08/18/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1459",6,28,"2","36","1","1","08/18/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1460",6,27,"2","5","5","3","08/18/2020","0",0,0,"",1,7,0,0,0,0,0,0,0,"","August"
"1461",6,26,"2","1","1","3","08/18/2020","0",0,0,"",0,12,0,0,95,0,1,0,0,"","August"
"1462",6,24,"2","77","4","5","08/18/2020","0",0,0,"",0,2,0,0,0,0,1,0,0,"","August"
"1463",6,23,"2","21","2","2","08/18/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1464",6,22,"1","79","4","1","08/18/2020","0",0,0,"",0,22,0,0,4,0,2,0,0,"","August"
"1465",6,20,"1","3","5","1","08/18/2020","0",0,0,"",0,13,0,0,0,0,2,0,0,"","August"
"1466",6,19,"1","19","5","2","08/18/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1467",6,16,"1","51","2","1","08/18/2020","0",0,0,"",1,15,0,0,0,0,0,0,0,"","August"
"1468",6,15,"1","26","1","2","08/18/2020","0",0,0,"",0,4,0,0,0,0,2,0,0,"","August"
"1469",6,14,"1","36","2","5","08/18/2020","0",0,0,"",0,1,0,0,0,0,3,0,0,"","August"
"1470",6,13,"1","46","5","1","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1471",6,12,"1","7","5","2","08/18/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1472",6,11,"1","40","5","5","08/18/2020","0",0,1,"1 egg",0,4,0,0,0,0,0,0,0,"","August"
"1473",6,10,"1","49","4","5","08/18/2020","0",0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","August"
"1474",6,9,"1","21","4","4","08/18/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1475",6,8,"1","7","5","3","08/18/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1476",6,7,"1","57","5","3","08/18/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"1477",6,6,"1","12","1","4","08/18/2020","0",0,1,"3rd ins",0,0,0,0,0,0,0,0,0,"","August"
"1478",6,5,"1","11","2","4","08/18/2020","0",0,0,"",0,1,0,0,10,0,0,0,0,"","August"
"1479",6,4,"1","27","3","3","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
