"","Row","Column","Block","Population","Family","Replicate","Surveyor","Date","Monarch_Quantity_Observed","Liriomyza_asclepiadis","Labidomera_clivicollis","Comment","Sample"
"1719",17,17,"3","12","2","5","Hayden","8/17/21",0,1,0,NA,"Late"
"1720",17,18,"3","15","4","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1721",17,19,"3","77","5","2","Hayden","8/17/21",0,4,0,NA,"Late"
"1722",17,20,"3","40","1","1","Hayden","8/17/21",0,1,0,NA,"Late"
"1723",17,21,"3","69","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1724",17,22,"3","67","3","1","Hayden","8/17/21",0,2,0,NA,"Late"
"1725",17,23,"3","36","4","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1726",17,24,"3","16","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1727",17,25,"3","13","1","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1728",17,26,"4","18","1","5","Hayden","8/17/21",1,4,0,NA,"Late"
"1729",17,27,"4","61","3","2","Hayden","8/17/21",0,1,0,NA,"Late"
"1730",17,28,"4","12","4","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1731",17,29,"4","5","5","1","Hayden","8/17/21",0,6,0,NA,"Late"
"1732",17,30,"4","49","2","5","Hayden","8/17/21",0,8,0,NA,"Late"
"1733",17,31,"4","74","1","1","Hayden","8/17/21",0,6,0,NA,"Late"
"1734",17,32,"4","36","4","3","Hayden","8/17/21",0,2,0,NA,"Late"
"1735",17,33,"4","67","3","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1736",17,34,"4","15","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1737",17,35,"4","5","3","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1738",17,36,"4","16","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1739",17,37,"4","7","2","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1740",17,38,"4","26","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1741",17,39,"4","57","3","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1742",17,40,"4","68","2","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1743",17,41,"4","19","2","3","Hayden","8/17/21",0,1,0,NA,"Late"
"1744",17,42,"4","61","5","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1745",17,43,"4","30","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1746",17,44,"4","5","4","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1747",17,45,"4","27","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1748",17,46,"4","1","4","4","Hayden","8/17/21",0,6,0,NA,"Late"
"1749",18,1,"3","5","1","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1750",18,2,"3","39","2","3","Hayden","8/17/21",0,2,0,NA,"Late"
"1751",18,3,"3","61","1","4","Hayden","8/17/21",0,3,0,NA,"Late"
"1752",18,4,"3","64","5","4","Hayden","8/17/21",1,9,0,NA,"Late"
"1753",18,5,"3","46","4","5","Hayden","8/17/21",0,1,0,NA,"Late"
"1754",18,6,"3","2","3","3","Hayden","8/17/21",0,4,0,NA,"Late"
"1755",18,7,"3","17","2","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1756",18,8,"3","68","1","3","Hayden","8/17/21",0,4,0,NA,"Late"
"1757",18,9,"3","4","4","3","Hayden","8/17/21",0,1,0,NA,"Late"
"1758",18,10,"3","3","5","2","Hayden","8/17/21",1,2,0,NA,"Late"
"1759",18,11,"3","18","3","2","Hayden","8/17/21",2,4,0,NA,"Late"
"1760",18,12,"3","56","3","2","Hayden","8/17/21",0,7,0,NA,"Late"
"1761",18,13,"3","42","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1762",18,14,"3","62","5","4","Hayden","8/17/21",1,1,0,NA,"Late"
"1763",18,15,"3","14","3","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1764",18,16,"3","28","4","2","Hayden","8/17/21",0,1,0,NA,"Late"
"1765",18,17,"3","11","1","5","Hayden","8/17/21",0,7,0,NA,"Late"
"1766",18,18,"3","49","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1767",18,19,"3","7","4","5","Hayden","8/17/21",0,1,0,NA,"Late"
"1768",18,20,"3","15","1","1","Hayden","8/17/21",0,2,0,NA,"Late"
"1769",18,21,"3","69","1","3","Hayden","8/17/21",0,3,0,NA,"Late"
"1770",18,22,"3","74","5","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1771",18,23,"3","47","3","4","Hayden","8/17/21",0,3,0,NA,"Late"
"1772",18,24,"3","62","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1773",18,25,"3","39","1","3","Hayden","8/17/21",0,3,0,NA,"Late"
"1774",18,26,"4","36","5","5","Hayden","8/17/21",0,3,0,NA,"Late"
"1775",18,27,"4","6","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1776",18,28,"4","39","1","1","Hayden","8/17/21",0,4,0,NA,"Late"
"1777",18,29,"4","20","1","1","Hayden","8/17/21",0,1,0,NA,"Late"
"1778",18,30,"4","21","1","5","Hayden","8/17/21",1,4,0,NA,"Late"
"1779",18,31,"4","64","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1780",18,32,"4","5","3","3","Hayden","8/17/21",0,3,0,NA,"Late"
"1781",18,33,"4","18","5","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1782",18,34,"4","21","1","1","Hayden","8/17/21",1,1,0,NA,"Late"
"1783",18,35,"4","6","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1784",18,36,"4","35","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1785",18,37,"4","69","2","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1786",18,38,"4","31","4","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1787",18,39,"4","30","3","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1788",18,40,"4","46","2","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1789",18,41,"4","3","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1790",18,42,"4","18","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1791",18,43,"4","40","5","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1792",18,44,"4","20","3","1","Hayden","8/17/21",1,0,0,NA,"Late"
"1793",18,45,"4","3","1","1","Hayden","8/17/21",0,3,0,NA,"Late"
"1794",18,46,"4","2","2","4","Hayden","8/17/21",0,7,0,NA,"Late"
"1795",19,1,"3","2","2","1","Hayden","8/17/21",0,10,0,NA,"Late"
"1796",19,2,"3","31","3","1","Hayden","8/17/21",0,11,0,NA,"Late"
"1797",19,3,"3","40","4","3","Hayden","8/17/21",0,2,0,NA,"Late"
"1798",19,4,"3","4","2","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1799",19,5,"3","72","2","5","Hayden","8/17/21",0,2,0,NA,"Late"
"1800",19,6,"3","64","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1801",19,7,"3","69","2","2","Hayden","8/17/21",0,3,0,NA,"Late"
"1802",19,8,"3","26","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1803",19,9,"3","61","5","2","Hayden","8/17/21",0,2,0,NA,"Late"
"1804",19,10,"3","45","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1805",19,11,"3","72","4","1","Hayden","8/17/21",0,1,0,NA,"Late"
"1806",19,12,"3","18","3","4","Hayden","8/17/21",1,2,0,NA,"Late"
"1807",19,13,"3","19","2","1","Hayden","8/17/21",0,9,0,NA,"Late"
"1808",19,14,"3","64","3","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1809",19,15,"3","47","1","2","Hayden","8/17/21",0,17,0,NA,"Late"
"1810",19,16,"3","2","5","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1811",19,17,"3","6","3","3","Hayden","8/17/21",2,3,0,NA,"Late"
"1812",19,18,"3","12","1","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1813",19,19,"3","46","2","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1814",19,20,"3","28","4","3","Hayden","8/17/21",0,2,0,NA,"Late"
"1815",19,21,"3","74","1","4","Hayden","8/17/21",0,2,0,NA,"Late"
"1816",19,22,"3","46","3","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1817",19,23,"3","6","1","4","Hayden","8/17/21",1,3,0,NA,"Late"
"1818",19,24,"3","61","3","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1819",19,25,"3","15","2","2","Hayden","8/17/21",0,3,0,NA,"Late"
"1820",19,26,"4","8","1","5","Hayden","8/17/21",0,2,0,NA,"Late"
"1821",19,27,"4","1","5","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1822",19,28,"4","13","2","2","Hayden","8/17/21",0,8,0,NA,"Late"
"1823",19,29,"4","61","3","1","Hayden","8/17/21",0,1,0,NA,"Late"
"1824",19,30,"4","7","2","1","Hayden","8/17/21",0,2,0,NA,"Late"
"1825",19,31,"4","1","4","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1826",19,32,"4","62","5","3","Hayden","8/17/21",0,2,0,NA,"Late"
"1827",19,33,"4","57","4","3","Hayden","8/17/21",1,9,0,NA,"Late"
"1828",19,34,"4","29","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1829",19,35,"4","28","1","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1830",19,36,"4","11","4","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1831",19,37,"4","27","5","1","Hayden","8/17/21",0,7,0,NA,"Late"
"1832",19,38,"4","79","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1833",19,39,"4","21","2","4","Hayden","8/17/21",0,1,0,NA,"Late"
"1834",19,40,"4","15","1","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1835",19,41,"4","19","2","5","Hayden","8/17/21",0,1,0,NA,"Late"
"1836",19,42,"4","9","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1837",19,43,"4","49","2","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1838",19,44,"4","20","3","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1839",19,45,"4","15","3","2","Hayden","8/17/21",0,1,0,NA,"Late"
"1840",19,46,"4","46","3","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1841",20,1,"3","2","3","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1842",20,2,"3","56","3","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1843",20,3,"3","3","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1844",20,4,"3","46","5","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1845",20,5,"3","29","1","1","Hayden","8/17/21",0,1,0,NA,"Late"
"1846",20,6,"3","19","5","3","Hayden","8/17/21",1,5,0,NA,"Late"
"1847",20,7,"3","49","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1848",20,8,"3","27","2","2","Hayden","8/17/21",0,4,0,NA,"Late"
"1849",20,9,"3","36","5","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1850",20,10,"3","21","5","2","Hayden","8/17/21",0,5,0,NA,"Late"
"1851",20,11,"3","1","5","4","Hayden","8/17/21",0,8,0,NA,"Late"
"1852",20,12,"3","67","5","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1853",20,13,"3","3","4","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1854",20,14,"3","30","4","1","Hayden","8/17/21",0,3,0,NA,"Late"
"1855",20,15,"3","1","3","3","Hayden","8/17/21",1,6,0,NA,"Late"
"1856",20,16,"3","72","1","4","Hayden","8/17/21",0,3,0,NA,"Late"
"1857",20,17,"3","6","1","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1858",20,18,"3","67","3","3","Hayden","8/17/21",0,4,0,NA,"Late"
"1859",20,19,"3","5","3","1","Hayden","8/17/21",1,2,0,NA,"Late"
"1860",20,20,"3","11","2","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1861",20,21,"3","18","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1862",20,22,"3","57","2","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1863",20,23,"3","18","4","4","Hayden","8/17/21",0,5,0,NA,"Late"
"1864",20,24,"3","8","3","4","Hayden","8/17/21",1,6,0,NA,"Late"
"1865",20,25,"3","51","4","4","Hayden","8/17/21",0,5,0,NA,"Late"
"1866",20,26,"4","31","4","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1867",20,27,"4","19","3","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1868",20,28,"4","5","2","5","Hayden","8/17/21",0,5,0,NA,"Late"
"1869",20,29,"4","36","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1870",20,30,"4","18","4","2","Hayden","8/17/21",0,4,0,NA,"Late"
"1871",20,31,"4","30","2","3","Hayden","8/17/21",0,6,0,NA,"Late"
"1872",20,32,"4","79","1","2","Hayden","8/17/21",1,6,0,NA,"Late"
"1873",20,33,"4","36","1","3","Hayden","8/17/21",0,4,0,NA,"Late"
"1874",20,34,"4","2","5","2","Hayden","8/17/21",0,4,0,NA,"Late"
"1875",20,35,"4","28","4","1","Hayden","8/17/21",1,3,0,NA,"Late"
"1876",20,36,"4","77","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1877",20,37,"4","40","2","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1878",20,38,"4","15","4","3","Hayden","8/17/21",0,3,0,NA,"Late"
"1879",20,39,"4","47","1","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1880",20,40,"4","3","5","3","Hayden","8/17/21",0,0,0,NA,"Late"
"1881",20,41,"4","30","5","1","Hayden","8/17/21",0,0,0,NA,"Late"
"1882",20,42,"4","27","4","4","Hayden","8/17/21",0,0,0,NA,"Late"
"1883",20,43,"4","18","5","5","Hayden","8/17/21",0,0,0,NA,"Late"
"1884",20,44,"4","2","3","5","Hayden","8/17/21",0,6,0,NA,"Late"
"1885",20,45,"4","36","3","2","Hayden","8/17/21",0,0,0,NA,"Late"
"1886",20,46,"4","35","3","4","Hayden","8/17/21",0,4,0,NA,"Late"
"1887",21,1,"3","30","2","2","Hayden","8/16/21",2,3,0,NA,"Late"
"1888",21,2,"3","8","3","1","Hayden","8/16/21",1,6,0,NA,"Late"
"1889",21,3,"3","31","1","4","Hayden","8/16/21",0,13,0,NA,"Late"
"1890",21,4,"3","2","1","4","Hayden","8/16/21",0,0,0,NA,"Late"
"1891",21,5,"3","16","3","1","Hayden","8/16/21",0,0,0,NA,"Late"
"1892",21,6,"3","29","5","1","Hayden","8/16/21",0,0,0,NA,"Late"
"1893",21,7,"3","8","2","4","Hayden","8/16/21",1,18,0,NA,"Late"
"1894",21,8,"3","16","1","5","Hayden","8/16/21",0,0,0,NA,"Late"
"1895",21,9,"3","67","2","3","Hayden","8/16/21",1,4,0,NA,"Late"
"1896",21,10,"3","46","1","4","Hayden","8/16/21",0,6,0,NA,"Late"
"1897",21,11,"3","72","5","2","Hayden","8/16/21",0,7,0,NA,"Late"
"1898",21,12,"3","3","1","2","Hayden","8/16/21",0,0,0,NA,"Late"
"1899",21,13,"3","2","4","4","Hayden","8/16/21",0,0,0,NA,"Late"
"1900",21,14,"3","47","3","1","Hayden","8/16/21",0,8,0,NA,"Late"
"1901",21,15,"3","51","4","5","Hayden","8/16/21",1,7,0,NA,"Late"
"1902",21,16,"3","14","2","4","Hayden","8/16/21",0,0,0,NA,"Late"
"1903",21,17,"3","42","2","3","Hayden","8/16/21",1,8,0,NA,"Late"
"1904",21,18,"3","13","5","3","Hayden","8/16/21",0,0,0,NA,"Late"
"1905",21,19,"3","47","5","5","Hayden","8/16/21",0,5,0,NA,"Late"
"1906",21,20,"3","77","4","1","Hayden","8/16/21",0,0,0,NA,"Late"
"1907",21,21,"3","30","3","4","Hayden","8/16/21",0,14,0,NA,"Late"
"1908",21,22,"3","6","5","1","Hayden","8/16/21",0,2,0,NA,"Late"
"1909",21,23,"3","18","4","1","Hayden","8/16/21",0,22,0,NA,"Late"
"1910",21,24,"3","35","5","4","Hayden","8/16/21",0,6,0,NA,"Late"
"1911",21,25,"3","35","3","1","Hayden","8/16/21",0,0,0,NA,"Late"
"1912",21,26,"4","30","5","5","Hayden","8/16/21",0,1,0,NA,"Late"
"1913",21,27,"4","18","2","2","Hayden","8/16/21",0,7,0,NA,"Late"
"1914",21,28,"4","8","2","3","Hayden","8/16/21",0,5,0,NA,"Late"
"1915",21,29,"4","68","2","1","Hayden","8/16/21",0,0,0,NA,"Late"
"1916",21,30,"4","6","4","1","Hayden","8/16/21",1,9,0,NA,"Late"
"1917",21,31,"4","4","5","3","Hayden","8/16/21",0,0,0,NA,"Late"
"1918",21,32,"4","39","4","3","Hayden","8/16/21",2,5,0,NA,"Late"
"1919",21,33,"4","35","4","2","Hayden","8/16/21",0,1,0,NA,"Late"
"1920",21,34,"4","7","1","4","Hayden","8/16/21",0,0,0,NA,"Late"
"1921",21,35,"4","19","5","4","Hayden","8/16/21",0,0,0,NA,"Late"
"1922",21,36,"4","27","3","5","Hayden","8/16/21",1,3,0,NA,"Late"
"1923",21,37,"4","23","1","3","Hayden","8/16/21",0,0,0,NA,"Late"
"1924",21,38,"4","3","3","3","Hayden","8/16/21",1,0,0,NA,"Late"
"1925",21,39,"4","40","4","4","Hayden","8/16/21",0,0,0,NA,"Late"
"1926",21,40,"4","27","1","3","Hayden","8/16/21",0,0,0,NA,"Late"
"1927",21,41,"4","12","3","3","Hayden","8/16/21",0,7,0,NA,"Late"
"1928",21,42,"4","31","2","5","Hayden","8/16/21",0,0,0,NA,"Late"
"1929",21,43,"4","3","4","2","Hayden","8/16/21",0,4,0,NA,"Late"
"1930",21,44,"4","56","2","5","Hayden","8/16/21",0,2,0,NA,"Late"
"1931",21,45,"4","11","3","3","Hayden","8/16/21",0,0,0,NA,"Late"
"1932",21,46,"4","47","2","5","Hayden","8/16/21",0,0,0,NA,"Late"
