x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.23,2016-09-23 00:00:00,ON,2016,9,23,21.5,,21,,22,,1,,1,,0,,0,,,,,,3.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.24,2016-09-24 00:00:00,ON,2016,9,24,14,,9,,19,,0,,0,,0,,0,,,,,,0,,4,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.25,2016-09-25 00:00:00,ON,2016,9,25,13.3,,9.5,,17,,2,,2,,0,,0,,,,,,0,,4.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.26,2016-09-26 00:00:00,ON,2016,9,26,15,,12,,18,,14.1,,14.1,,0,,0,,,,,,0,,3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.27,2016-09-27 00:00:00,ON,2016,9,27,15.8,,9.5,,22,,0,,0,,0,,0,,,,,,0,,2.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.28,2016-09-28 00:00:00,ON,2016,9,28,17,,13,,21,,1,,1,,0,,0,,,,,,0,,1,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.29,2016-09-29 00:00:00,ON,2016,9,29,16,,15,,17,,25.6,,25.6,,0,,0,,,,,,0,,2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.9.30,2016-09-30 00:00:00,ON,2016,9,30,16.3,,14.5,,18,,2.2,,2.2,,0,,0,,,,,,0,,1.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.1,2016-10-01 00:00:00,ON,2016,10,1,14.3,,12,,16.5,,15.2,,15.2,,0,,0,,,,,,0,,3.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.2,2016-10-02 00:00:00,ON,2016,10,2,16.5,,13.5,,19.5,,5.4,,5.4,,0,,0,,,,,,0,,1.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.3,2016-10-03 00:00:00,ON,2016,10,3,15.8,,12,,19.5,,0,,0,,0,,0,,,,,,0,,2.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.4,2016-10-04 00:00:00,ON,2016,10,4,16.5,,13.5,,19.5,,0,,0,,0,,0,,,,,,0,,1.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.5,2016-10-05 00:00:00,ON,2016,10,5,17,,13.5,,20.5,,0,,0,,0,,0,,,,,,0,,1,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.6,2016-10-06 00:00:00,ON,2016,10,6,19.5,,15,,24,,0,,0,,0,,0,,,,,,1.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.7,2016-10-07 00:00:00,ON,2016,10,7,18.5,,14,,23,,2,,2,,0,,0,,,,,,0.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.8,2016-10-08 00:00:00,ON,2016,10,8,15.8,,13,,18.5,,0,,0,,0,,0,,,,,,0,,2.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.9,2016-10-09 00:00:00,ON,2016,10,9,10.8,,6.5,,15,,0,,0,,0,,0,,,,,,0,,7.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.10,2016-10-10 00:00:00,ON,2016,10,10,8.5,,3,,14,,0,,0,,0,,0,,,,,,0,,9.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.11,2016-10-11 00:00:00,ON,2016,10,11,11,,4,,18,,0,,0,,0,,0,,,,,,0,,7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.12,2016-10-12 00:00:00,ON,2016,10,12,16.5,,9.5,,23.5,,0.6,,0.6,,0,,0,,,,,,0,,1.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.13,2016-10-13 00:00:00,ON,2016,10,13,12.8,,11,,14.5,,0,,0,,0,,0,,,,,,0,,5.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.14,2016-10-14 00:00:00,ON,2016,10,14,9,,2.5,,15.5,,0,,0,,0,,0,,,,,,0,,9,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.15,2016-10-15 00:00:00,ON,2016,10,15,13.3,,6,,20.5,,0,T,0,T,0,,0,,,,,,0,,4.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.16,2016-10-16 00:00:00,ON,2016,10,16,16,,11,,21,,0,,0,,0,,0,,,,,,0,,2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.17,2016-10-17 00:00:00,ON,2016,10,17,20.8,,17,,24.5,,0.4,,0.4,,0,,0,,,,,,2.8,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.18,2016-10-18 00:00:00,ON,2016,10,18,21.5,,17,,26,,0,,0,,0,,0,,,,,,3.5,,0,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.19,2016-10-19 00:00:00,ON,2016,10,19,16,,10,,22,,4.8,,4.8,,0,,0,,,,,,0,,2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.20,2016-10-20 00:00:00,ON,2016,10,20,13.5,,13,,14,,7.8,,7.8,,0,,0,,,,,,0,,4.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.21,2016-10-21 00:00:00,ON,2016,10,21,10.5,,10,,11,,2.8,,2.8,,0,,0,,,,,,0,,7.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.22,2016-10-22 00:00:00,ON,2016,10,22,6.8,,3.5,,10,,0,,0,,0,,0,,,,,,0,,11.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.23,2016-10-23 00:00:00,ON,2016,10,23,8.5,,1.5,,15.5,,0,,0,,0,,0,,,,,,0,,9.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.24,2016-10-24 00:00:00,ON,2016,10,24,9.3,,6.5,,12,,0,,0,,0,,0,,,,,,0,,8.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.25,2016-10-25 00:00:00,ON,2016,10,25,6.8,,4,,9.5,,0,,0,,0,,0,,,,,,0,,11.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.26,2016-10-26 00:00:00,ON,2016,10,26,2.5,,-1,,6,,5,,5,,0,,0,,,,,,0,,15.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.27,2016-10-27 00:00:00,ON,2016,10,27,4,,2,,6,,2.6,,2.6,,0,,0,,,,,,0,,14,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.28,2016-10-28 00:00:00,ON,2016,10,28,7.5,,0,,15,,0,,0,,0,,0,,,,,,0,,10.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.29,2016-10-29 00:00:00,ON,2016,10,29,10.8,,0,,21.5,,0,,0,,0,,0,,,,,,0,,7.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.30,2016-10-30 00:00:00,ON,2016,10,30,9.5,,9,,10,,1.4,,1.4,,0,,0,,,,,,0,,8.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.10.31,2016-10-31 00:00:00,ON,2016,10,31,4.8,,0.5,,9,,0,,0,,0,,0,,,,,,0,,13.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.1,2016-11-01 00:00:00,ON,2016,11,1,11.8,,4,,19.5,,0.8,,0.8,,0,,0,,,,,,0,,6.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.2,2016-11-02 00:00:00,ON,2016,11,2,13.8,,8.5,,19,,25,,25,,0,,0,,,,,,0,,4.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.3,2016-11-03 00:00:00,ON,2016,11,3,12.5,,9.5,,15.5,,0,,0,,0,,0,,,,,,0,,5.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.4,2016-11-04 00:00:00,ON,2016,11,4,8,,3,,13,,0,,0,,0,,0,,,,,,0,,10,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.5,2016-11-05 00:00:00,ON,2016,11,5,10.8,,5,,16.5,,0,,0,,0,,0,,,,,,0,,7.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.6,2016-11-06 00:00:00,ON,2016,11,6,9.5,,6,,13,,0,,0,,0,,0,,,,,,0,,8.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.7,2016-11-07 00:00:00,ON,2016,11,7,10.3,,4,,16.5,,0,,0,,0,,0,,,,,,0,,7.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.8,2016-11-08 00:00:00,ON,2016,11,8,10.5,,5.5,,15.5,,2,,2,,0,,0,,,,,,0,,7.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.9,2016-11-09 00:00:00,ON,2016,11,9,7.8,,6,,9.5,,0,,0,,0,,0,,,,,,0,,10.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.10,2016-11-10 00:00:00,ON,2016,11,10,8.3,,-0.5,,17,,0.2,,0.2,,0,,0,,,,,,0,,9.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.11,2016-11-11 00:00:00,ON,2016,11,11,6.3,,5.5,,7,,0,,0,,0,,0,,,,,,0,,11.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.12,2016-11-12 00:00:00,ON,2016,11,12,3.8,,-3.5,,11,,0,,0,,0,,0,,,,,,0,,14.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.13,2016-11-13 00:00:00,ON,2016,11,13,6.3,,0,,12.5,,0,,0,,0,,0,,,,,,0,,11.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.14,2016-11-14 00:00:00,ON,2016,11,14,9,,3,,15,,0,,0,,0,,0,,,,,,0,,9,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.15,2016-11-15 00:00:00,ON,2016,11,15,8.5,,3,,14,,0.8,,0.8,,0,,0,,,,,,0,,9.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.16,2016-11-16 00:00:00,ON,2016,11,16,8.5,,3.5,,13.5,,0,T,0,T,0,,0,,,,,,0,,9.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.17,2016-11-17 00:00:00,ON,2016,11,17,7.3,,2,,12.5,,0,,0,,0,,0,,,,,,0,,10.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.18,2016-11-18 00:00:00,ON,2016,11,18,10.5,,3.5,,17.5,,0,,0,,0,,0,,,,,,0,,7.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.19,2016-11-19 00:00:00,ON,2016,11,19,11,,9.5,,12.5,,4.8,,4.8,,0,T,0,,,,,,0,,7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.20,2016-11-20 00:00:00,ON,2016,11,20,0.5,,-1,,2,,0,,0,,0,T,0,,,,,,0,,17.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.21,2016-11-21 00:00:00,ON,2016,11,21,0,,-3,,3,,0,,0,,0,,0,,,,,,0,,18,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.22,2016-11-22 00:00:00,ON,2016,11,22,1.3,,-1.5,,4,,0,,0,,0,,0,,,,,,0,,16.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.23,2016-11-23 00:00:00,ON,2016,11,23,0,,-4,,4,,5,,5,,0,,0,,,,,,0,,18,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.24,2016-11-24 00:00:00,ON,2016,11,24,2,,-1,,5,,2.2,,2.2,,0,,0,,,,,,0,,16,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.25,2016-11-25 00:00:00,ON,2016,11,25,5.5,,3,,8,,3.6,,3.6,,0,,0,,,,,,0,,12.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.26,2016-11-26 00:00:00,ON,2016,11,26,4.8,,2,,7.5,,0.4,,0.4,,0,,0,,,,,,0,,13.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.27,2016-11-27 00:00:00,ON,2016,11,27,5.3,,1,,9.5,,0,,0,,0,,0,,,,,,0,,12.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.28,2016-11-28 00:00:00,ON,2016,11,28,7.3,,2.5,,12,,5.8,,5.8,,0,,0,,,,,,0,,10.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.29,2016-11-29 00:00:00,ON,2016,11,29,9.8,,4.5,,15,,0,,0,,0,,0,,,,,,0,,8.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.11.30,2016-11-30 00:00:00,ON,2016,11,30,8.3,,6,,10.5,,6.2,,6.2,,0,,0,,,,,,0,,9.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.1,2016-12-01 00:00:00,ON,2016,12,1,5.3,,4.5,,6,,0,,0,,0,,0,,,,,,0,,12.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.2,2016-12-02 00:00:00,ON,2016,12,2,4.5,,3,,6,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.3,2016-12-03 00:00:00,ON,2016,12,3,2.3,,-1,,5.5,,0,,0,,0,,0,,,,,,0,,15.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.4,2016-12-04 00:00:00,ON,2016,12,4,2.3,,1.5,,3,,5.5,,5.5,,0,,0,,,,,,0,,15.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.5,2016-12-05 00:00:00,ON,2016,12,5,3.5,,0.5,,6.5,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.6,2016-12-06 00:00:00,ON,2016,12,6,2.3,,-1,,5.5,,6,,6,,0,T,0,,,,,,0,,15.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.7,2016-12-07 00:00:00,ON,2016,12,7,2.8,,1,,4.5,,0,,0,,0,T,0,,,,,,0,,15.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.8,2016-12-08 00:00:00,ON,2016,12,8,-0.5,,-2,,1,,0.6,,0,,0.6,,0,T,,,,,0,,18.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.9,2016-12-09 00:00:00,ON,2016,12,9,-3.5,,-7,,0,,0,,0,,0,T,0,T,,,,,0,,21.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.10,2016-12-10 00:00:00,ON,2016,12,10,-3.8,,-7,,-0.5,,0,,0,,0,T,0,T,,,,,0,,21.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.11,2016-12-11 00:00:00,ON,2016,12,11,-2.5,,-6,,1,,21,,0,,16,,0,T,,,,,0,,20.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.12,2016-12-12 00:00:00,ON,2016,12,12,-1.5,,-5,,2,,0,,0,,0,,16,,,,,,0,,19.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.13,2016-12-13 00:00:00,ON,2016,12,13,-2.3,,-4,,-0.5,,0,,0,,0,,16,,,,,,0,,20.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.14,2016-12-14 00:00:00,ON,2016,12,14,-7.8,,-11.5,,-4,,0.8,,0,,1,,15,,,,,,0,,25.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.15,2016-12-15 00:00:00,ON,2016,12,15,-10.3,,-13.5,,-7,,3.8,,0,,4.4,,14,,,,,,0,,28.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.16,2016-12-16 00:00:00,ON,2016,12,16,-8,,-13.5,,-2.5,,15.2,,0,,10,,13,,,,,,0,,26,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.17,2016-12-17 00:00:00,ON,2016,12,17,-5.5,,-11,,0,,0,,0,,0,T,23,,,,,,0,,23.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.18,2016-12-18 00:00:00,ON,2016,12,18,-3.5,,-4,,-3,,0,,0,,0,,21,,,,,,0,,21.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.19,2016-12-19 00:00:00,ON,2016,12,19,-9.3,,-13,,-5.5,,0,,0,,0,,19,,,,,,0,,27.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.20,2016-12-20 00:00:00,ON,2016,12,20,-5,,-11,,1,,0,,0,,0,,18,,,,,,0,,23,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.21,2016-12-21 00:00:00,ON,2016,12,21,-2.5,,-6,,1,,1.6,,0,,2,,18,,,,,,0,,20.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.22,2016-12-22 00:00:00,ON,2016,12,22,-1,,-6,,4,,0,,0,,0,,20,,,,,,0,,19,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.23,2016-12-23 00:00:00,ON,2016,12,23,0.8,,-2,,3.5,,4.2,,4.2,,0,,18,,,,,,0,,17.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.24,2016-12-24 00:00:00,ON,2016,12,24,2.5,,0,,5,,0,,0,,0,,14,,,,,,0,,15.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.25,2016-12-25 00:00:00,ON,2016,12,25,2.3,,2,,2.5,,1.8,,1.8,,0,,10,,,,,,0,,15.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.26,2016-12-26 00:00:00,ON,2016,12,26,4.5,,-2,,11,,14,,14,,0,,9,,,,,,0,,13.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.27,2016-12-27 00:00:00,ON,2016,12,27,0.3,,0,,0.5,,0,,0,,0,T,0,T,,,,,0,,17.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.28,2016-12-28 00:00:00,ON,2016,12,28,-1.3,,-3.5,,1,,6,,0,,6,,0,,,,,,0,,19.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.29,2016-12-29 00:00:00,ON,2016,12,29,0,,-2,,2,,2.6,,0,,3,,6,,,,,,0,,18,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.30,2016-12-30 00:00:00,ON,2016,12,30,-1,,-3,,1,,0,,0,,0,T,9,,,,,,0,,19,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2016.12.31,2016-12-31 00:00:00,ON,2016,12,31,0.8,,-3,,4.5,,0,,0,,0,,9,,,,,,0,,17.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.1,2017-01-01 00:00:00,ON,2017,1,1,0.5,,-3,,4,,0,,0,,0,,1,,,,,,0,,17.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.2,2017-01-02 00:00:00,ON,2017,1,2,1.3,,-2.5,,5,,2,,2,,0,,1,,,,,,0,,16.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.3,2017-01-03 00:00:00,ON,2017,1,3,2.8,,0.5,,5,,9.4,,9.4,,0,,0,,,,,,0,,15.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.4,2017-01-04 00:00:00,ON,2017,1,4,1.8,,1,,2.5,,0,,0,,0,,0,,,,,,0,,16.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.5,2017-01-05 00:00:00,ON,2017,1,5,-7,,-8.5,,-5.5,,0,,0,,0,,0,,,,,,0,,25,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.6,2017-01-06 00:00:00,ON,2017,1,6,-9.8,,-13.5,,-6,,0,,0,,0,,0,,,,,,0,,27.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.7,2017-01-07 00:00:00,ON,2017,1,7,-9.8,,-14.5,,-5,,0,,0,,0,T,0,,,,,,0,,27.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.8,2017-01-08 00:00:00,ON,2017,1,8,-9.5,,-13,,-6,,0,,0,,0,,0,T,,,,,0,,27.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.9,2017-01-09 00:00:00,ON,2017,1,9,-7,,-13,,-1,,3.6,,0,,4,,0,,,,,,0,,25,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.10,2017-01-10 00:00:00,ON,2017,1,10,1,,-7,,9,,19.4,,19.4,,0,T,4,,,,,,0,,17,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.11,2017-01-11 00:00:00,ON,2017,1,11,4.8,,-2,,11.5,,19.4,,19.4,,0,,0,,,,,,0,,13.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.12,2017-01-12 00:00:00,ON,2017,1,12,3.3,,1.5,,5,,2.8,,2.8,,0,,0,,,,,,0,,14.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.13,2017-01-13 00:00:00,ON,2017,1,13,-3.3,,-5,,-1.5,,0,,0,,0,,0,,,,,,0,,21.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.14,2017-01-14 00:00:00,ON,2017,1,14,-5.5,,-8,,-3,,0,,0,,0,,0,,,,,,0,,23.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.15,2017-01-15 00:00:00,ON,2017,1,15,-3,,-7,,1,,0,,0,,0,,0,,,,,,0,,21,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.16,2017-01-16 00:00:00,ON,2017,1,16,-1.5,,-6,,3,,3,,3,,0,,0,,,,,,0,,19.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.17,2017-01-17 00:00:00,ON,2017,1,17,2,,0,,4,,14,,14,,0,,0,,,,,,0,,16,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.18,2017-01-18 00:00:00,ON,2017,1,18,2.8,,1,,4.5,,0,T,0,T,0,,0,,,,,,0,,15.2,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.19,2017-01-19 00:00:00,ON,2017,1,19,2.5,,1.5,,3.5,,0,,0,,0,,0,,,,,,0,,15.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.20,2017-01-20 00:00:00,ON,2017,1,20,2,,0,,4,,0.8,,0.8,,0,,0,,,,,,0,,16,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.21,2017-01-21 00:00:00,ON,2017,1,21,3.3,,2.5,,4,,0.8,,0.8,,0,,0,,,,,,0,,14.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.22,2017-01-22 00:00:00,ON,2017,1,22,4.5,,2.5,,6.5,,0.6,,0.6,,0,,0,,,,,,0,,13.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.23,2017-01-23 00:00:00,ON,2017,1,23,3.3,,3.5,,3,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.24,2017-01-24 00:00:00,ON,2017,1,24,1.5,,0,,3,,0,,0,,0,,0,,,,,,0,,16.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.25,2017-01-25 00:00:00,ON,2017,1,25,2,,-1,,5,,1,,1,,0,,0,,,,,,0,,16,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.26,2017-01-26 00:00:00,ON,2017,1,26,3.5,,2,,5,,0,,0,,0,T,0,,,,,,0,,14.5,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.27,2017-01-27 00:00:00,ON,2017,1,27,1,,-1,,3,,0,,0,,0,,0,T,,,,,0,,17,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.28,2017-01-28 00:00:00,ON,2017,1,28,-1.3,,-2,,-0.5,,0,,0,,0,T,0,,,,,,0,,19.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.29,2017-01-29 00:00:00,ON,2017,1,29,-3.3,,-4.5,,-2,,0,,0,,0,T,0,T,,,,,0,,21.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.30,2017-01-30 00:00:00,ON,2017,1,30,-6.8,,-10.5,,-3,,0,,0,,0,T,0,T,,,,,0,,24.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.1.31,2017-01-31 00:00:00,ON,2017,1,31,-4.8,,-9.5,,0,,2.6,,0,,2.6,,0,,,,,,0,,22.8,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.2.1,2017-02-01 00:00:00,ON,2017,2,1,-0.3,,-4,,3.5,,0,,0,,0.4,,2,,,,,,0,,18.3,,,,,
-79.69,43.5125,OAKVILLE TWN,6155750,6155750.2017.2.2,2017-02-02 00:00:00,ON,2017,2,2,-3.8,,-5,,-2.5,,0,,0,,0,,0,T,,,,,0,,21.8,,,,,
