"","Population","Row","Column","Block","Family","Replicate","Weevil_dam_binary","Total_Height_early","Scar_length_cm","scar_div_earlyheight","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Pop_ID"
"695",61,16,21,3,4,2,1,23,2.396,0.104173913043478,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"696",61,17,42,4,5,4,0,0,0,NA,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"697",61,13,32,4,3,4,1,35.3,4.051,0.114759206798867,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"698",61,10,15,1,3,3,1,31.8,3.259,0.10248427672956,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"699",61,11,13,1,1,5,1,32.4,1.145,0.0353395061728395,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"700",61,10,28,2,4,1,1,65.9,8.007,0.121502276176024,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"701",61,10,44,4,1,1,0,27.4,0,0,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"702",61,12,34,4,1,2,0,14,0,0,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"703",61,4,44,2,4,4,0,62.3,1.904,0.030561797752809,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"704",61,13,16,3,4,3,1,54,6.356,0.117703703703704,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"705",61,12,4,3,1,3,1,68.2,24.971,0.366143695014663,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,NA
"706",62,18,24,3,3,2,1,28.5,1.127,0.0395438596491228,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"707",62,10,2,1,4,5,1,50.4,1.707,0.0338690476190476,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"708",62,3,26,2,3,1,0,34.9,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"709",62,8,31,2,4,4,1,99.7,19.47,0.195285857572718,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"710",62,8,44,2,1,3,0,25.4,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"711",62,10,6,1,4,2,0,25.1,1.332,0.0530677290836653,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"712",62,6,39,2,4,1,1,126.7,9.181,0.0724625098658248,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"713",62,19,32,4,5,3,1,17.7,2.202,0.124406779661017,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"714",62,7,31,2,2,3,0,51.4,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"715",62,8,14,1,2,5,0,13.4,1.051,0.0784328358208955,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"716",62,14,18,3,4,3,0,74.9,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"717",62,1,45,2,2,1,1,37.7,1.663,0.0441114058355438,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"718",62,1,32,2,5,2,0,63.3,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"719",62,7,5,1,1,5,0,47.8,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"720",62,12,12,3,2,2,1,24.8,1.321,0.0532661290322581,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"721",62,13,15,3,1,4,1,34.7,11.117,0.320374639769452,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"722",62,17,3,3,5,1,0,70,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"723",62,8,18,1,1,2,1,45.6,9.19,0.201535087719298,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"724",62,9,40,2,5,5,1,104,16.907,0.162567307692308,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"725",62,6,29,2,3,4,0,81,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"726",62,13,25,3,2,4,0,67.2,10.343,0.15391369047619,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"727",62,5,24,2,1,1,0,69.8,0,0,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"728",62,18,14,3,5,4,1,26.8,3.925,0.146455223880597,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,NA
"729",64,18,4,3,5,4,0,87.5,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"730",64,7,38,2,3,4,0,36.1,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"731",64,9,25,2,5,3,1,20.6,2.868,0.139223300970874,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"732",64,11,10,1,5,1,1,51.4,1.487,0.0289299610894942,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"733",64,11,8,1,1,4,1,108.2,2.696,0.024916820702403,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"734",64,18,31,4,1,5,0,18.9,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"735",64,11,1,1,1,1,1,91,12.843,0.141131868131868,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"736",64,3,15,1,3,2,0,38.3,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"737",64,2,41,2,1,3,0,184.5,0.452,0.00244986449864499,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"738",64,8,41,2,2,2,0,7.8,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"739",64,12,44,4,5,2,0,17.3,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"740",64,19,14,3,3,1,1,61.4,4.295,0.0699511400651466,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"741",64,5,45,2,1,2,0,71.9,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"742",64,8,42,2,3,3,0,25.5,0,0,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"743",64,19,6,3,5,5,1,42.2,2.198,0.052085308056872,"AS077",43.628807,-79.652009,"North",22053.3186692026,22.0533186692026,"Urban",1.05287,NA
"744",67,17,33,4,3,4,0,0,0,NA,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"745",67,11,12,1,5,5,0,45.5,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"746",67,20,18,3,3,3,1,28.2,0.937,0.0332269503546099,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"747",67,8,3,1,3,2,1,67.2,2.508,0.0373214285714286,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"748",67,16,15,3,5,4,1,48.9,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"749",67,5,34,2,5,1,0,45.2,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"750",67,4,18,1,1,4,1,26.6,6.67,0.250751879699248,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"751",67,11,26,4,1,3,0,32.5,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"752",67,11,34,4,1,2,1,52.4,6.284,0.119923664122137,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"753",67,1,27,2,3,5,0,130.6,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"754",67,12,16,3,4,2,1,53,3.046,0.0574716981132075,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"755",67,3,41,2,4,3,1,134.8,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"756",67,7,7,1,2,1,1,30.6,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"757",67,8,45,2,2,2,0,42.3,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"758",67,17,22,3,3,1,1,46.8,4.882,0.104316239316239,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"759",67,21,9,3,2,3,0,22.5,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"760",67,8,46,2,5,3,0,0,0,NA,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"761",67,17,12,3,4,4,1,77.4,11.263,0.145516795865633,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"762",67,3,44,2,2,5,0,55,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"763",67,12,15,3,4,1,0,15.5,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"764",67,10,10,1,4,5,1,75.7,7.184,0.0949009247027741,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"765",67,20,12,3,5,2,0,51.1,0,0,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"766",67,16,35,4,1,1,1,60.8,1.154,0.0189802631578947,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"767",67,15,21,3,2,4,1,34.5,1.694,0.0491014492753623,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"768",67,7,26,2,1,5,1,73.8,2.061,0.0279268292682927,"AS080",43.613475,-79.705867,"North",26612.5138912041,26.6125138912041,"Urban",3.37284,NA
"769",68,8,23,2,5,2,1,19.6,1.824,0.0930612244897959,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"770",68,15,24,3,3,1,1,61.9,11.234,0.181486268174475,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"771",68,16,19,3,5,1,0,10.8,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"772",68,1,23,1,4,5,1,27.1,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"773",68,10,40,2,4,4,0,32.7,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"774",68,15,11,3,2,2,0,22.3,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"775",68,7,16,1,1,5,0,37.9,0.31,0.00817941952506596,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"776",68,2,31,2,3,3,0,50.2,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"777",68,3,7,1,3,5,0,29.4,0.388,0.0131972789115646,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"778",68,11,33,4,5,5,1,26.5,4.343,0.16388679245283,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"779",68,3,2,1,3,4,1,21.2,1.355,0.0639150943396226,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"780",68,16,39,4,3,2,0,19.6,1.26,0.0642857142857143,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"781",68,15,12,3,4,2,0,41.1,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"782",68,11,15,1,2,5,1,36.7,0.463,0.0126158038147139,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"783",68,4,28,2,4,3,0,89.6,0.78,0.00870535714285714,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"784",68,2,3,1,1,4,1,54.4,0.626,0.0115073529411765,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"785",68,2,25,2,5,3,1,21.3,1.951,0.0915962441314554,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"786",68,8,26,2,4,1,1,44.2,5.725,0.129524886877828,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"787",68,13,46,4,1,2,1,36.1,15.823,0.438310249307479,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"788",68,12,20,3,2,3,1,15.3,1.638,0.107058823529412,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"789",68,12,39,4,1,1,0,12.2,0,0,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"790",68,18,8,3,1,3,1,48.9,16.846,0.344498977505112,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"791",68,21,29,4,2,1,1,23.7,0.909,0.0383544303797468,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"792",68,11,36,4,5,4,1,38.9,7.119,0.183007712082262,"AS081",43.595802,-79.719547,"North",28107.1525454643,28.1071525454643,"Urban",1.16536,NA
"793",69,15,31,4,1,1,0,16.5,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"794",69,18,37,4,2,5,0,1.2,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"795",69,19,7,3,2,2,0,37.5,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"796",69,9,10,1,2,4,0,0,0,NA,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"797",69,18,21,3,1,3,0,32,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"798",69,5,44,2,1,4,0,24.4,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"799",69,3,22,1,2,1,0,20.6,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"800",69,10,9,1,1,2,0,123.7,0,0,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"801",69,17,11,3,2,3,1,87.1,30.589,0.351194029850746,"AS082",43.553597,-79.699608,"South",28120.3606988092,28.1203606988092,"Urban",1.41576,NA
"802",72,2,33,2,1,2,0,44.9,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"803",72,13,1,3,2,2,0,59,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"804",72,9,19,1,3,1,1,66.4,6.826,0.102801204819277,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"805",72,4,32,2,5,3,0,31.2,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"806",72,19,5,3,2,5,1,46,1.327,0.0288478260869565,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"807",72,12,35,4,3,3,1,22,2.406,0.109363636363636,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"808",72,21,11,3,5,2,0,34.2,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"809",72,4,21,1,5,5,1,47.9,4.692,0.0979540709812109,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"810",72,12,10,3,5,4,0,8.5,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"811",72,10,18,1,1,5,0,43,5.244,0.121953488372093,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"812",72,13,19,3,3,2,1,35.9,6.935,0.193175487465181,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"813",72,20,16,3,1,4,1,25.2,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"814",72,3,30,2,1,3,0,0,0,NA,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"815",72,3,36,2,2,3,0,52.1,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"816",72,2,11,1,2,1,0,38.2,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"817",72,9,45,2,3,4,0,61.1,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"818",72,10,12,1,4,4,1,36.2,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"819",72,6,25,2,2,4,0,0,0,NA,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"820",72,8,13,1,4,5,1,20.4,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"821",72,5,15,1,3,5,0,22.1,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"822",72,15,36,4,4,2,0,13.7,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"823",72,5,38,2,4,3,0,7.8,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"824",72,10,36,2,5,1,1,61.3,5.299,0.0864437194127243,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"825",72,19,11,3,4,1,0,31.6,0,0,"AS085",43.5789,-79.713398,"North",28148.0398703139,28.1480398703139,"Urban",1.55917,NA
"826",74,4,23,1,2,5,1,74.9,6.367,0.0850066755674232,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"827",74,19,21,3,1,4,0,51.6,0,0,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"828",74,8,6,1,1,3,1,94.5,4.95,0.0523809523809524,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"829",74,11,14,1,2,2,1,26,10.713,0.412038461538462,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"830",74,18,22,3,5,3,0,2,0,0,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"831",74,14,11,3,2,4,1,54,11.55,0.213888888888889,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"832",74,11,19,1,1,5,1,36.2,3.202,0.0884530386740331,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"833",74,17,31,4,1,1,0,16.4,0,0,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"834",74,15,25,3,1,2,0,38.1,0,0,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"835",74,6,36,2,2,3,1,44.1,2.028,0.0459863945578231,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"836",74,5,26,2,2,1,0,49.3,0,0,"AS087",43.568721,-79.651832,"South",23914.9269077296,23.9149269077296,"Urban",2.71046,NA
"837",77,17,19,3,5,2,1,13.4,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"838",77,5,31,2,4,2,1,77.3,19.513,0.252432082794308,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"839",77,9,33,2,5,3,1,69.2,9.941,0.143656069364162,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"840",77,13,9,3,4,4,1,38.5,15.758,0.409298701298701,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"841",77,21,20,3,4,1,0,20.9,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"842",77,14,15,3,5,4,0,41.1,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"843",77,5,1,1,1,1,1,26.1,1.808,0.069272030651341,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"844",77,8,34,2,4,3,1,68.4,10.473,0.153114035087719,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"845",77,3,28,2,3,2,1,46,1.03,0.0223913043478261,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"846",77,16,4,3,2,1,0,27.7,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"847",77,3,35,2,5,5,0,64.2,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"848",77,9,26,2,1,2,1,36.4,3.774,0.103681318681319,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"849",77,4,24,2,1,4,1,32.6,0.502,0.015398773006135,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"850",77,6,24,2,4,5,0,18,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"851",77,5,39,2,5,1,0,148.1,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"852",77,20,36,4,1,3,0,8.5,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"853",77,9,8,1,3,1,1,33.7,4.221,0.125252225519288,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"854",77,15,32,4,2,3,0,0,0,NA,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"855",77,2,39,2,2,2,0,53.9,0,0,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"856",77,2,22,1,1,5,1,41.6,9.304,0.223653846153846,"AS090",43.589966,-79.6183,"South",20506.9567190536,20.5069567190536,"Urban",2.03083,NA
"857",79,7,10,1,3,4,0,25.7,0,0,"AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,"Urban",2.43357,NA
"858",79,12,6,3,2,2,0,65.3,0,0,"AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,"Urban",2.43357,NA
"859",79,17,9,3,1,5,0,22.5,0,0,"AS092",43.601609,-79.583684,"South",17437.5813140448,17.4375813140448,"Urban",2.43357,NA
