"","Population","Row","Column","Block","Family","Replicate","Herbivory_mean_late","Herbivory_mean_early","Year","Patch_ID","Latitude","Longitude","Transect_ID","City_dist","Urb_score","Deer_damage_DC3","Exposed_rhizome_DC1","Herbivory_early","Herbivory_late","Urb_Rur"
"1055","11",15,34,4,"3","4",NA,NA,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"0","0","Urban"
"1056","11",17,13,3,"2","1",0.434,0.028,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"3,0,8,3,0","48,35,22,84,28","Urban"
"1057","11",5,7,1,"1","2",0.108333333333333,0.004,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"0,0,0,0,02","8,25,2,0,22,8","Urban"
"1058","11",21,45,4,"3","3",0.434,0,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"0, 0, 0, 0, 0","60,50,3,6,98","Urban"
"1059","11",6,5,1,"2","4",0.012,0.032,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"4,4,8,0,0","0,0,0,0,06","Urban"
"1060","11",8,11,1,"4","5",0.034,0.012,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"5,1,0,0,0","4,5,2,0,6","Urban"
"1061","11",20,20,3,"2","2",0.082,0.142,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"55,10,0,1,5","4,3,5,25,4","Urban"
"1062","11",11,4,1,"3","2",NA,0.008,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"0,0,0,0,04","0","Urban"
"1063","11",13,24,3,"2","3",0,0.03,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"11,3,1,0,0","0,0,0,0,0","Urban"
"1064","11",13,28,4,"1","1",0.072,0.004,"2020","AS024",43.589594,-79.638468,"South",22.044809923962,2.10156,NA,NA,"0,0,0,0,02","25,3,5,0,3","Urban"
"1065","12",17,17,3,"2","5",0.074,0.024,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"12,0,0,0,0","2,0,0,24,11","Urban"
"1066","12",17,4,3,"5","5",0.092,0.03,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"4,0,0,9,2","22,0,24,0,0","Urban"
"1067","12",3,40,2,"5","3",0.088,0.014,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,1,6,0","12,0,0,30,2","Urban"
"1068","12",13,29,4,"1","2",0.138,0.036,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"10,0,0,2,6","3,8,2,6,50","Urban"
"1069","12",6,6,1,"1","4",0.006,0.01,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"3,0,0,2,0","0,0,0,1,2","Urban"
"1070","12",14,40,4,"4","2",0,0,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,0,0,0","0,0,0,0,0","Urban"
"1071","12",7,25,2,"2","4",NA,0,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,0,0,0","0","Urban"
"1072","12",11,28,4,"2","1",0.03,0,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,0,0,0","0,6,3,6,0","Urban"
"1073","12",17,28,4,"4","3",0.002,0.002,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"1,0,0,0,0","0,0,0,0,01","Urban"
"1074","12",4,3,1,"4","1",0.028,0.04,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"6,2,12,0,0","0,4,3,3,4","Urban"
"1075","12",8,10,1,"3","2",0.266,0.2075,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"15,020,30,18","23,0,0,12,98","Urban"
"1076","12",10,13,1,"3","4",0.126,0.03,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"12,3,0,0,0","0,10,0,28,25","Urban"
"1077","12",19,18,3,"1","1",0.24,0.008,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"1,3,0,0,0","98,3,2,8,9","Urban"
"1078","12",7,33,2,"2","2",0.104,0.008,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"4,0,0,0,0","0,5,22,2,23","Urban"
"1079","12",21,41,4,"3","3",0.04,0.014,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0, 3, 0, 4, 0","0,6,7,5,2","Urban"
"1080","12",6,30,2,"5","4",0.012,0.034,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,0,0,017","2,4,0,0,0","Urban"
"1081","12",14,32,4,"2","3",0.09,0.21,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"48,50,4,3,0","40,0,3,0,2","Urban"
"1082","12",5,25,2,"5","2",0.4,0.006,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,0,0,03","0,0,100,100,0","Urban"
"1083","12",16,46,4,"3","5",0.192,0.03,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,0,0,0,15","58,38,0,0,0","Urban"
"1084","12",3,1,1,"5","1",0.126,0.05,"2020","AS025",43.534585,-79.645432,"South",25.2681118797278,0.4053,NA,NA,"0,17,5,0,3","4,24,32,0,3","Urban"
"1085","13",1,33,2,"1","5",0.8,0.102,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"40,6,0,0,5","100,100,100,100,0","Urban"
"1086","13",13,3,3,"1","3",0.184,0.104,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"0,25,0,27,0","18,4,20,22,28","Urban"
"1087","13",1,34,2,"2","3",0.02,0.196,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"25,18,44,3,8","10,0,0,0,0","Urban"
"1088","13",5,22,1,"1","4",0.006,0.072,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"0,0,0,8,28","0,0,0,0,03","Urban"
"1089","13",3,5,1,"5","5",0.054,0.026,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"0,4,2,3,4","5,5,5,5,7","Urban"
"1090","13",14,14,3,"2","4",0.048,0.06,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"18,0,8,0,4","0,12,8,0,4","Urban"
"1091","13",14,26,4,"2","5",0.132,0.056,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"22,6,0,0,0","38,20,0,8,0","Urban"
"1092","13",13,12,3,"3","3",NA,NA,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"0","0","Urban"
"1093","13",14,39,4,"2","1",0.12,0.316,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"45,0,0,78,35","0,8,0,0,52","Urban"
"1094","13",17,25,3,"1","1",0.014,0.01,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"5,0,0,0,0","3,4,0,0,0","Urban"
"1095","13",19,28,4,"2","2",0.026,0.018,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"2,5,2,0,0","0,0,8,0,5","Urban"
"1096","13",9,15,1,"5","2",0.09,0.156,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"55,23,0,0,0","13,8,0,0,24","Urban"
"1097","13",17,14,3,"5","1",0.058,0.012,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"0,0,2,1,3","6,12,0,11,0","Urban"
"1098","13",8,5,1,"5","4",0,0,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"0,0,0,0,0","0,0,0,0,0","Urban"
"1099","13",12,41,4,"1","2",0,NA,"2020","AS026",43.615384,-79.570454,"South",15.9369812417788,2.12016,NA,NA,"too small","0,0,0,0,0","Urban"
"1100","14",1,15,1,"2","1",0.02,0.044,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"2,15,2,0,3","0,0,3,6,1","Urban"
"1101","14",10,1,1,"4","5",0.08,0,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,0","0,10,30,0,0","Urban"
"1102","14",12,36,4,"4","1",1,0.764,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"88,78,42,95,79","100,100,100,100,100","Urban"
"1103","14",10,25,2,"1","3",0.074,0,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,0","0,22,3,0,12","Urban"
"1104","14",13,17,3,"1","2",0.946,0,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,0","85,95,95,98,100","Urban"
"1105","14",5,40,2,"1","4",0.094,0.014,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,07","32,0,4,5,6","Urban"
"1106","14",8,16,1,"3","2",0,0.01,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,05","0,0,0,0,0","Urban"
"1107","14",2,10,1,"2","2",0.014,0.052,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,20,6,0,0","0,3,3,0,1","Urban"
"1108","14",6,33,2,"1","1",0.144,0.018,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"3,0,0,0,6","0,0,50,0,22","Urban"
"1109","14",15,29,4,"2","5",0.134,0.03,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"8,1,3,2,1","0,1,24,0,42","Urban"
"1110","14",15,15,3,"3","3",0.018,0.01,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,5","0,4,5,0,0","Urban"
"1111","14",2,27,2,"3","5",NA,0.054,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"12,10,3,2,0","0","Urban"
"1112","14",18,15,3,"3","4",NA,0,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,0","0","Urban"
"1113","14",2,6,1,"5","2",0.072,0.048,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"7,13,0,0,4","5,3,0,0,28","Urban"
"1114","14",12,30,4,"4","3",0.092,0.018,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,3,2,0,4","38,8,0,0,0","Urban"
"1115","14",3,3,1,"5","1",0.01,0,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,0,0,0,0","4,1,0,0,0","Urban"
"1116","14",13,18,3,"5","5",0.07,0.016,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0,2,0,0,6","30,5,0,0,0","Urban"
"1117","14",7,23,2,"4","4",NA,NA,"2020","AS027",43.648581,-79.521463,"South",11.3539911211033,1.74833,NA,NA,"0","0","Urban"
"1118","15",8,20,1,"5","1",0.134,0,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,0","0,5,62,0,0","Urban"
"1119","15",3,12,1,"2","4",0.134,0.022,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"8,0,0,3,0","28,20,0,3,16","Urban"
"1120","15",9,39,2,"5","4",0,0.022,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"3,4,0,3,1","0,0,0,0,0","Urban"
"1121","15",16,10,3,"5","3",0.012,0.014,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,5,0,0,2","0,0,0,0,06","Urban"
"1122","15",8,15,1,"1","5",0.02,0.016,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,08","2,0,0,8,0","Urban"
"1123","15",2,15,1,"3","4",0.39,0,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,0","0,0,0,98,97","Urban"
"1124","15",4,25,2,"2","5",0.024,0.02,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"4,0,3,3,0","2,0,6,0,4","Urban"
"1125","15",20,38,4,"4","3",0.106,0.008,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,4,0","40,6,0,3,4","Urban"
"1126","15",3,8,1,"4","1",0.054,0.062,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"18,5,5,3,0","0,12,3,12,0","Urban"
"1127","15",1,17,1,"5","5",0.02,0.046,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,23,0,0","0,1,7,0,2","Urban"
"1128","15",18,20,3,"1","1",0.108,0.046,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,23,0,0,0","22,12,20,0,0","Urban"
"1129","15",19,40,4,"1","2",0.082,0.008,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"1,3,0,0,0","7,22,10,2,0","Urban"
"1130","15",8,8,1,"4","4",0.006,0.002,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,01","0,0,0,0,3","Urban"
"1131","15",15,28,4,"3","3",0.052,0.236,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,78,40","25,0,0,0,1","Urban"
"1132","15",2,44,2,"2","3",0.078,0.066,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"5,4,0,2,22","10,0,25,4,0","Urban"
"1133","15",19,45,4,"3","2",0.02,0.01,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,2,0,3","0,4,6,0,0","Urban"
"1134","15",19,25,3,"2","2",0.966666666666667,0,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,0","90,98,98,98,98,98","Urban"
"1135","15",16,1,3,"4","2",0.056,0,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,0","0,0,0,0,28","Urban"
"1136","15",17,18,3,"4","5",0,0,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"0,0,0,0,0","0,0,0,0,0","Urban"
"1137","15",10,41,4,"2","1",0.034,NA,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"too small","0,5,2,5,5","Urban"
"1138","15",1,21,1,"5","2",0.07,0.158,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"52,6,18,3,0","4,3,0,22,6","Urban"
"1139","15",9,32,2,"3","1",0.672,0.046,"2020","AS028",43.661177,-79.500382,"South",9.63737613958796,0.148848,NA,NA,"18,1,4,0,0","100,100,58,28,50","Urban"
"1140","16",10,32,2,"1","2",NA,NA,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"0","0","Urban"
"1141","16",17,24,3,"1","3",0.038,0.094,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"47,0,0,0,0","0,0,13,0,6","Urban"
"1142","16",11,41,4,"1","1",0,0,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"0,0,0,0,0","0,0,0,0,0","Urban"
"1143","16",7,41,2,"3","5",0.086,0.022,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"0,0,7,0,4","3,15,0,0,25","Urban"
"1144","16",17,36,4,"3","2",NA,NA,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"0","0","Urban"
"1145","16",10,11,1,"3","3",0.942,NA,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"0","100,100,100,100,71","Urban"
"1146","16",3,25,2,"3","4",0.426,0,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"0,0,0,0,0","20,80,5,90,18","Urban"
"1147","16",8,21,1,"2","1",0.62,0.176,"2020","AS029",43.711948,-79.535894,"North",13.9287929727584,0.113649,NA,NA,"30,0,3,29,26","100,100,100,4,6","Urban"
"1148","17",5,29,2,"1","3",0.056,0.058,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,3,2,24","22,0,0,5,1","Rural"
"1149","17",2,37,2,"2","4",0.128,0.026,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,3,0,0,10","31,3,28,0,2","Rural"
"1150","17",2,46,2,"5","4",0.132,0.014,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,07","10,0,14,0,42","Rural"
"1151","17",8,38,2,"3","1",0.282,0.024,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"4,3,4,0,1","42,0,25,66,8","Rural"
"1152","17",6,37,2,"3","2",0.71,0.062,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"4,0,5,20,2","30,100,100,100,25","Rural"
"1153","17",11,25,4,"4","1",NA,NA,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0","0","Rural"
"1154","17",13,13,3,"1","2",0.006,0,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,0","0,0,0,0,03","Rural"
"1155","17",15,14,3,"3","3",0.02,0,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,0","0,5,0,4,1","Rural"
"1156","17",12,24,4,"3","4",0.072,0.068,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"4,22,0,0,8","22,4,0,4,6","Rural"
"1157","17",9,41,2,"3","5",NA,0.006,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,03","0","Rural"
"1158","17",15,7,3,"4","3",0.518,0.008,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,04","59,0,100,100,0","Rural"
"1159","17",6,40,2,"2","1",0.004,0.004,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,02","0,0,0,0,02","Rural"
"1160","17",8,35,2,"4","2",0.0916666666666667,0,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,0","6,0,30,15,3,1","Rural"
"1161","17",8,7,1,"1","4",0.042,0.644,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,22,100,100,100","0,16,0,0,5","Rural"
"1162","17",3,18,1,"1","1",0.014,0.008,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"2,0,0,0,2","0,3,0,1,3","Rural"
"1163","17",5,35,2,"5","1",0.022,0,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,0","0,8,0,3,0","Rural"
"1164","17",10,17,1,"5","3",0.004,0.01,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"3,2,0,0,0","0,0,0,1,1","Rural"
"1165","17",14,38,4,"1","5",0.056,0.022,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"5,0,0,6,0","0,3,0,18,7","Rural"
"1166","17",4,13,1,"4","4",0,0.024,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"2,10,0,0,0","0,0,0,0,0","Rural"
"1167","17",11,31,4,"4","5",0.25,0,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,0","23,6,50,6,40","Rural"
"1168","17",6,44,2,"5","2",0.078,0.012,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,3,3,0,0","8,11,0,0,20","Rural"
"1169","17",9,11,1,"2","5",0.018,0,"2020","AS030",43.501061,-79.844567,"Rural",41.19264328354,-0.230729,NA,NA,"0,0,0,0,0","0,1,6,1,1","Rural"
"1170","18",21,27,4,"2","2",0.03,0,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0, 0, 0, 0, 0","0,12,3,0,0","Rural"
"1171","18",20,21,3,"1","3",0.08,0.002,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,1","20,4,15,1,0,","Rural"
"1172","18",17,26,4,"1","5",0.102,0.128,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"1,1,2,60,0","0,5,40,0,6","Rural"
"1173","18",20,30,4,"4","2",0.07,0.052,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"12,5,0,2,7","0,18,12,0,5","Rural"
"1174","18",3,19,1,"1","4",0.02,0,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,0","2,4,1,0,3","Rural"
"1175","18",18,42,4,"2","3",0,0,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,0","0,0,0,0,0","Rural"
"1176","18",18,11,3,"3","2",0.1,0.03,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"15,0,0,0,0","2,25,23,0,0","Rural"
"1177","18",4,39,2,"1","1",0.074,0.116,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,58,0,0,0","0,0,36,1,0","Rural"
"1178","18",1,37,2,"1","2",0.008,0.008,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,4,0,0,0","0,3,0,1,0","Rural"
"1179","18",11,5,1,"3","1",0.016,0.03,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"13,0,2,0,0","4,4,0,0,0","Rural"
"1180","18",18,33,4,"5","4",0.144,0.064,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"10,18,4,0,0","0,70,2,0,0","Rural"
"1181","18",6,45,2,"2","4",0.078,0.46,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"40,55,20,50,65","6,0,0,30,3","Rural"
"1182","18",20,23,3,"4","4",0.066,0.006,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"1,0,0,2,0","3,3,2,2,23","Rural"
"1183","18",19,12,3,"3","4",0.062,0.026,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,013","12,6,7,0,6","Rural"
"1184","18",21,23,3,"4","1",0.062,0.006,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0, 0, 0, 0, 3","4,8,5,4,10","Rural"
"1185","18",6,31,2,"4","3",0.022,0.018,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"2,5,0,0,2","4,5,0,0,2","Rural"
"1186","18",4,45,2,"5","2",0.016,0.052,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,026","0,0,0,8,0","Rural"
"1187","18",6,32,2,"2","1",0.098,0.088,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"6,0,0,25,13","32,0,0,0,17","Rural"
"1188","18",15,9,3,"3","3",0.062,0,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,0","0,0,0,13,18","Rural"
"1189","18",2,20,1,"5","1",0.15,0.006,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,03","0,1,0,72,2","Rural"
"1190","18",16,44,4,"3","5",0.016,0,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"0,0,0,0,0","0,0,0,0,08","Rural"
"1191","18",16,33,4,"2","5",0.056,0.018,"2020","AS031",43.484111,-79.837702,"Rural",41.5320035061599,-0.0445896,NA,NA,"4,1,3,0,1","10,5,0,1,12","Rural"
"1192","19",16,30,4,"1","4",0.008,0.05,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,025","0,0,0,0,04","Rural"
"1193","19",13,21,3,"3","1",0.018,0.068,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,25,5,0,4","5,0,4,0,0","Rural"
"1194","19",17,41,4,"2","3",0.022,0,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,0","0,2,3,1,5","Rural"
"1195","19",13,42,4,"5","5",0.19,0.004,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,02","15,0,25,55,0","Rural"
"1196","19",13,45,4,"5","1",0.37,0,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,0","0,85,100,0,0","Rural"
"1197","19",6,19,1,"5","2",0.016,0.046,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"20,3,0,0,0","3,1,4,0,0","Rural"
"1198","19",20,27,4,"3","3",0.06,0.024,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,12","30,0,0,0,0","Rural"
"1199","19",16,25,3,"1","3",0,0.068,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,034","0,0,0,0,0","Rural"
"1200","19",14,29,4,"1","2",0.018,0.034,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"6,1,5,0,5","0,2,3,2,2","Rural"
"1201","19",3,46,2,"1","1",0.014,0.026,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,013","3,0,0,2,2","Rural"
"1202","19",1,35,2,"3","2",0.628,0.036,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,7,6,0,5","100,100,100,0,14","Rural"
"1203","19",5,3,1,"3","5",0.076,0.054,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"4,5,3,7,8","2,16,20,0,0","Rural"
"1204","19",19,13,3,"2","1",0.004,0.046,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,3,20,0,0","0,2,0,0,0","Rural"
"1205","19",14,9,3,"3","4",0.026,0,"2020","AS032",43.41401,-79.953028,"Rural",53.4731891361251,-3.44897,NA,NA,"0,0,0,0,0","6,7,0,0,0","Rural"
