Row,Column,Block,Population,Family,Replicate,Comment,Date,Dead,Leaf_not_coll,Extra_leaf_for_DNA_Needed,Date_weighed_Soaked,Leaf_weight_g_Soaked,Photographed,Date_processed_ImageJ,Area_mm_sq,Length_mm,Width_mm,Len_div_wid,Comment,Dates_dried,Date_weighed_dried,Leaf_weight_g_Dried,Weighed_by,SLA,LDMC
16,39,4,68,3,2,,,0,,,8/8/2020,0.1902,No,NA,NA,NA,NA,NA,Forgot to photograph?,5/22/21-5/24/21,5/28/2021,0.0076,Olivia,NA,0.039957939
16,40,4,39,1,2,,,0,,,8/8/2020,0.3974,yes,20201011,1343.258,75.83,22.19,3.4173,,5/22/21-5/24/21,5/28/2021,0.048,Olivia,27.98454167,0.120785103
16,41,4,2,4,1,,,0,,,8/8/2020,3.9802,yes,20201011,11927.766,207.41,75.36,2.7523,folded,5/22/21-5/24/21,5/28/2021,0.6722,Olivia,17.74437072,0.168885986
16,42,4,20,5,3,,,0,,,8/8/2020,0.4883,yes,20201011,1792.658,78.21,31.04,2.5197,,5/22/21-5/24/21,5/28/2021,0.0959,Olivia,18.6929927,0.196395658
16,43,4,3,2,3,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,44,4,18,3,5,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,45,4,42,1,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,46,4,12,3,5,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1,3,6,4,3,,,0,,,8/8/2020,0.4591,yes,20201011,1913.269,87.8,29.71,2.9552,,5/15/21-5/17/21,5/20/2021,0.0735,Olivia,26.03087075,0.16009584
17,2,3,8,2,1,,,0,,,8/8/2020,0.5127,yes,20201011,2387.331,87.47,37.35,2.3419,the leaf had noticeable herbivory,5/15/21-5/17/21,5/18/2021,0.09,Olivia,26.5259,0.175541252
17,3,3,62,5,1,,,0,,,8/8/2020,0.8998,yes,20201011,3835.506,114.12,46.75,2.4411,,5/15/21-5/17/21,5/18/2021,0.1565,Olivia,24.50802556,0.17392754
17,4,3,12,5,5,,,0,,,8/8/2020,0.5804,yes,20201011,2358.16,103.76,32.77,3.1663,,5/15/21-5/17/21,5/18/2021,0.0995,Olivia,23.7001005,0.171433494
17,5,3,8,1,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,6,3,79,5,4,,,0,,,8/8/2020,1.8412,yes,20201011,7238.096,150.1,63.58,2.3608,,5/15/21-5/17/21,5/18/2021,0.3234,Olivia,22.38124923,0.175646318
17,7,3,3,4,5,,,0,,,8/8/2020,3.0819,yes,20201011,10828.336,179.23,81.47,2.2,,5/15/21-5/17/21,5/18/2021,0.5379,Olivia,20.13076036,0.174535189
17,8,3,46,3,4,,,0,,,8/8/2020,3.417,yes,20201011,9692.514,173.96,64.42,2.7004,the leaf had noticeable herbivory,5/15/21-5/17/21,5/18/2021,0.5833,Olivia,16.61668781,0.170705297
17,9,3,79,1,5,,,0,,,8/8/2020,1.6151,yes,20201011,6190.422,148.43,55.78,2.661,,5/15/21-5/17/21,5/18/2021,0.2426,Olivia,25.51699093,0.150207418
17,10,3,39,4,5,,,0,,,8/8/2020,1.3715,yes,20201011,5219.83,153.6,45.8,3.3537,,5/15/21-5/17/21,5/18/2021,0.2216,Olivia,23.55518953,0.161574918
17,11,3,69,2,3,,,0,,,8/8/2020,2.3784,yes,20201011,7114.096,154.42,62.87,2.4562,,5/15/21-5/17/21,5/18/2021,0.406,Olivia,17.52240394,0.170702994
17,12,3,67,4,4,,,0,,,8/8/2020,1.7912,yes,20201011,5167.036,121.93,58.19,2.0954,,5/15/21-5/17/21,5/18/2021,0.3319,Olivia,15.56805062,0.185294775
17,13,3,11,2,1,,,0,,,8/8/2020,2.9698,yes,20201011,7700.673,165.3,64.47,2.564,,5/15/21-5/17/21,5/18/2021,0.5212,Olivia,14.77489064,0.175500034
17,14,3,13,5,1,,,0,,,8/8/2020,3.1862,yes,20201011,10372.939,177.72,74.16,2.3964,,5/15/21-5/17/21,5/18/2021,0.5537,Olivia,18.7338613,0.173780679
17,15,3,54,1,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,16,3,40,2,1,,,0,,,8/8/2020,2.1557,yes,20201011,7735.552,154.45,66.83,2.3111,,5/15/21-5/17/21,5/18/2021,0.2666,Olivia,29.01557389,0.123672125
17,17,3,12,2,5,,,0,,,8/8/2020,2.1166,yes,20201011,6762.046,134.23,64.85,2.0699,,5/15/21-5/17/21,5/18/2021,0.3141,Olivia,21.52832219,0.148398375
17,18,3,15,4,5,,,0,,,,leaves too herbivorized,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,19,3,77,5,2,,,0,,,8/8/2020,4.6521,yes,20201011,2967.849,189.61,100.3,1.8904,,5/15/21-5/17/21,5/18/2021,0.6415,Olivia,4.626420889,0.137894714
17,20,3,40,1,1,,,0,,,8/8/2020,3.2251,yes,20201011,8102.696,155.59,65.5,2.3754,the leaf had noticeable herbivory,5/15/21-5/17/21,5/18/2021,0.5092,Olivia,15.91260016,0.157886577
17,21,3,69,1,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,22,3,67,3,1,,,0,,,8/8/2020,1.544,yes,20201011,3052.044,107.1,38.03,2.8162,the leaf had noticeable herbivory,5/15/21-5/17/21,5/18/2021,0.1754,Olivia,17.40047891,0.113601036
17,23,3,36,4,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,24,3,16,1,3,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,25,3,13,1,1,,,0,,,8/8/2020,0.5863,yes,20201011,1819.377,98.21,26.24,3.7428,,5/15/21-5/17/21,5/20/2021,0.0954,Olivia,19.07103774,0.162715333
17,26,4,18,1,5,,,0,,,8/8/2020,1.5458,yes,20201011,6278.033,143.62,62.21,2.3086,,5/15/21-5/17/21,5/20/2021,0.2054,Olivia,30.56491237,0.132876181
17,27,4,61,3,2,,,0,,,8/8/2020,1.3693,yes,20201011,5398.495,131.54,54.2,2.4269,the leaf had noticeable herbivory,5/15/21-5/17/21,5/20/2021,0.1829,Olivia,29.51610169,0.133571898
17,28,4,12,4,3,,,0,,,8/8/2020,0.6164,yes,20201011,2274.744,90.78,33.52,2.7082,,5/15/21-5/17/21,5/20/2021,0.0855,Olivia,26.60519298,0.138708631
17,29,4,5,5,1,,,0,,,8/8/2020,0.5389,yes,20201011,2765.436,105.29,37.04,2.8426,,5/15/21-5/17/21,5/20/2021,0.0529,Olivia,52.27667297,0.098162924
17,30,4,49,2,5,,,0,,,8/8/2020,0.6396,yes,20201011,2967.849,105.75,37.76,2.8006,,5/15/21-5/17/21,5/20/2021,0.0898,Olivia,33.04954343,0.14040025
17,31,4,74,1,1,,,0,,,8/8/2020,1.7318,yes,20201011,8102.696,116.87,56.14,2.0818,the leaf had noticeable herbivory,5/15/21-5/17/21,5/20/2021,0.2463,Olivia,32.89766951,0.142221966
17,32,4,36,4,3,,,0,,,8/8/2020,1.0301,yes,20201011,3052.044,121.13,38.46,3.1495,,5/15/21-5/17/21,5/20/2021,0.1466,Olivia,20.81885402,0.14231628
17,33,4,67,3,4,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,34,4,15,1,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,35,4,5,3,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,36,4,16,3,2,,,0,,1,8/8/2020,0.1322,yes,20201011,6278.033,43.93,23.46,1.8725,,5/15/21-5/17/21,5/20/2021,0.042,Olivia,149.4769762,0.317700454
17,37,4,7,2,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,38,4,26,1,5,,,0,,1,,leaves too herbivorized,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,39,4,57,3,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,40,4,68,2,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,41,4,19,2,3,,,0,,,8/8/2020,0.3648,yes,20201011,2274.744,69.83,26.45,2.6401,,5/15/21-5/17/21,5/20/2021,0.0531,Olivia,42.83887006,0.145559211
17,42,4,61,5,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,43,4,30,3,2,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,44,4,5,4,2,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,45,4,27,5,5,,,0,,,8/8/2020,0.1466,yes,20201011,1819.377,62.32,16.82,3.7051,,5/15/21-5/17/21,5/20/2021,0.0246,Olivia,73.95841463,0.167803547
17,46,4,1,4,4,,,0,,,8/8/2020,2.2929,yes,20201011,5398.495,147.6,68.77,2.1463,folded,5/15/21-5/17/21,5/20/2021,0.3045,Olivia,17.72904762,0.132801256
18,1,3,5,1,2,,,0,,,8/8/2020,0.5021,yes,20201016,1766.17,91.92,27.36,3.3596,,5/15/21-5/17/21,5/20/2021,0.0691,Olivia,25.55962373,0.137621988
18,2,3,39,2,3,,,0,,,8/8/2020,0.3141,yes,20201016,969.273,65.08,19.69,3.3052,,5/15/21-5/17/21,5/19/2021,0.0515,Olivia,18.82083495,0.163960522
18,3,3,61,1,4,,,0,,,8/8/2020,0.3122,yes,20201016,951.908,71.96,18.24,3.9452,,5/15/21-5/17/21,5/19/2021,0.0774,Olivia,12.29855297,0.247918001
18,4,3,64,5,4,,,0,,,8/8/2020,2.0378,yes,20201016,4628.599,135.08,49.47,2.7305,,5/15/21-5/17/21,5/20/2021,0.3268,Olivia,14.16339963,0.160369025
18,5,3,46,4,5,,,0,,,8/8/2020,1.399,yes,20201016,4540.024,116.97,53.46,2.188,the leaf had noticeable herbivory,5/15/21-5/17/21,5/20/2021,0.1721,Olivia,26.38015107,0.12301644
18,6,3,2,3,3,,,0,,,8/8/2020,1.4564,yes,20201016,5453.748,129.5,61.13,2.1184,folded,5/15/21-5/17/21,5/19/2021,0.2521,Olivia,21.63327251,0.17309805
18,7,3,17,2,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,8,3,68,1,3,,,0,,,8/8/2020,0.84,yes,20201016,1774.261,87.73,32.89,2.6674,the leaf had noticeable herbivory,5/15/21-5/17/21,5/20/2021,0.1462,Olivia,12.13584815,0.174047619
18,9,3,4,4,3,,,0,,,,no living tissue,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,10,3,3,5,2,,,0,,,8/8/2020,1.0421,yes,20201016,3685.146,118.06,43.95,2.6862,,5/15/21-5/17/21,5/20/2021,0.1477,Olivia,24.95020988,0.141733039
18,11,3,18,3,2,,,0,,,8/8/2020,2.9299,yes,20201016,8946.992,172.37,69.59,2.4769,folded,5/15/21-5/17/21,5/20/2021,0.4105,Olivia,21.79535201,0.140107171
18,12,3,56,3,2,,,0,,,8/8/2020,3.63,yes,20201016,8350.615,156.08,67.68,2.3061,the leaf had noticeable herbivory,5/15/21-5/17/21,5/20/2021,0.5608,Olivia,14.8905403,0.154490358
18,13,3,42,1,3,,,0,,,8/8/2020,0.6963,yes,20201016,2420.211,97.53,37.09,2.6295,ripped,5/15/21-5/17/21,5/20/2021,0.0809,Olivia,29.91608158,0.116185552
18,14,3,62,5,4,,,0,,,8/8/2020,2.1734,yes,20201016,6808.085,148.92,60.32,2.4688,,5/15/21-5/17/21,5/18/2021,0.3239,Olivia,21.0190954,0.149029171
18,15,3,14,3,4,,,0,,,8/8/2020,0.2594,yes,20201016,1104.616,69.24,22.81,3.0355,,5/15/21-5/17/21,5/18/2021,0.0363,Olivia,30.43019284,0.139938319
18,16,3,28,4,2,,,0,,,8/8/2020,1.5534,yes,20201016,6015.171,137.83,59.15,2.3302,,5/15/21-5/17/21,5/18/2021,0.1832,Olivia,32.83390284,0.117934853
18,17,3,11,1,5,,,0,,,8/8/2020,2.4485,yes,20201016,7880.378,164.58,63.71,2.5833,folded,5/15/21-5/17/21,5/20/2021,0.326,Olivia,24.17293865,0.133142741
18,18,3,49,3,2,,,0,,1,8/8/2020,0.3714,yes,20201016,1480.434,81.12,26.47,3.0646,,5/15/21-5/17/21,5/18/2021,0.048,Olivia,30.842375,0.129240711
18,19,3,7,4,5,,,0,,,8/8/2020,2.4247,yes,20201016,7226.572,150.29,63.49,2.3671,,5/15/21-5/17/21,5/19/2021,0.3763,Olivia,19.20428382,0.155194457
18,20,3,15,1,1,,,0,,,8/8/2020,3.3698,yes,20201016,9044.323,161.23,76.32,2.1126,folded,5/15/21-5/17/21,5/19/2021,0.427,Olivia,21.18108431,0.126713752
18,21,3,69,1,3,,,0,,,8/8/2020,1.3016,yes,20201016,4934.372,123.84,54.35,2.2786,,5/15/21-5/17/21,5/19/2021,0.1729,Olivia,28.53887796,0.132836509
18,22,3,74,5,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,23,3,47,3,4,,,0,,,8/8/2020,0.4049,yes,20201016,1661.292,83.22,27.64,3.0109,,5/15/21-5/17/21,5/19/2021,0.1238,Olivia,13.41915994,0.305754507
18,24,3,62,3,2,,,0,,,8/8/2020,0.2562,yes,20201016,1079.775,71.73,21.39,3.3534,the leaf had noticeable herbivory,5/15/21-5/17/21,5/19/2021,0.0081,Olivia,133.3055556,0.031615925
18,25,3,39,1,3,,,0,,,8/8/2020,1.0549,yes,20201016,3699.527,107.4,48.06,2.2347,,5/15/21-5/17/21,5/19/2021,0.1615,Olivia,22.90728793,0.15309508
18,26,4,36,5,5,,,0,,,8/8/2020,1.5609,yes,20201016,5408.003,134,54.89,2.4412,the leaf had noticeable herbivory,5/15/21-5/17/21,5/19/2021,0.1876,Olivia,28.8273081,0.120187072
18,27,4,6,3,2,,,0,,,8/8/2020,1.4981,yes,20201016,4522.36,124.59,49.25,2.5297,,5/15/21-5/17/21,5/19/2021,0.1981,Olivia,22.82867239,0.132234163
18,28,4,39,1,1,,,0,,,8/8/2020,1.5125,yes,20201016,5185.491,121.81,54.24,2.2458,,5/15/21-5/17/21,5/19/2021,0.2417,Olivia,21.45424493,0.159801653
18,29,4,20,1,1,,,0,,,8/8/2020,1.9801,yes,20201016,5223.068,155.43,44.68,3.4787,,5/15/21-5/17/21,5/20/2021,0.2724,Olivia,19.17425844,0.13756881
18,30,4,21,1,5,,,0,,,8/8/2020,1.9358,yes,20201016,7844.889,142.36,72.15,1.9731,,5/15/21-5/17/21,5/19/2021,0.2703,Olivia,29.02289678,0.139632193
18,31,4,64,1,5,,,0,,,8/8/2020,0.5075,yes,20201016,2016.421,97.01,28.6,3.392,,5/15/21-5/17/21,5/19/2021,0.0621,Olivia,32.4705475,0.122364532
18,32,4,5,3,3,,,0,,,8/8/2020,1.9908,yes,20201016,7664.051,160.09,60.18,2.6602,,5/15/21-5/17/21,5/19/2021,0.3637,Olivia,21.07245257,0.182690376
18,33,4,18,5,4,,,0,,,8/8/2020,1.57,yes,20201016,4722.063,130.57,50.63,2.5789,folded,5/15/21-5/17/21,5/19/2021,0.2455,Olivia,19.23447251,0.156369427
18,34,4,21,1,1,,,0,,,8/8/2020,1.5345,yes,20201016,4021.441,126.02,42.28,2.9806,,5/15/21-5/17/21,5/20/2021,0.1975,Olivia,20.36172658,0.128706419
18,35,4,6,5,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,36,4,35,2,3,,,0,,,8/8/2020,0.6342,yes,20201016,1943.1,82.88,31.61,2.622,,5/15/21-5/17/21,5/20/2021,0.0846,Olivia,22.96808511,0.133396405
18,37,4,69,2,5,,,0,,1,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,38,4,31,4,1,,,0,,,8/8/2020,0.3841,yes,20201016,1353.374,65.85,31.11,2.1167,,5/15/21-5/17/21,5/20/2021,0.0735,Olivia,18.4132517,0.191356418
18,39,4,30,3,5,,,0,,,8/8/2020,0.2298,yes,20201016,1016.989,63,23.31,2.7027,,5/15/21-5/17/21,5/20/2021,0.0373,Olivia,27.26512064,0.162315057
18,40,4,46,2,1,,,0,,,8/8/2020,0.3672,yes,20201016,1296.709,68.67,28.07,2.4464,,5/15/21-5/17/21,5/19/2021,0.0855,Olivia,15.16618713,0.232843137
18,41,4,3,5,5,,,0,,,8/8/2020,0.5103,yes,20201016,1514.27,71.58,30.93,2.3143,,5/15/21-5/17/21,5/19/2021,0.103,Olivia,14.70165049,0.201842054
18,42,4,18,2,3,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,43,4,40,5,4,,,0,,,8/8/2020,0.2957,yes,20201016,1178.563,69.53,24.16,2.8779,,5/15/21-5/17/21,5/19/2021,0.0984,Olivia,11.97726626,0.332769699
18,44,4,20,3,1,,,0,,,8/8/2020,0.1414,yes,20201016,709.322,56.45,17.28,3.2668,,5/15/21-5/17/21,5/19/2021,0.0479,Olivia,14.80839248,0.338755304
18,45,4,3,1,1,,,0,,1,8/8/2020,0.4309,yes,20201016,1713.262,76.79,32.88,2.3355,,5/15/21-5/17/21,5/20/2021,0.0607,Olivia,28.22507414,0.140867951
18,46,4,2,2,4,,,0,,,8/8/2020,0.2684,yes,20201016,953.192,86.17,14.73,5.85,the leaf had noticeable herbivory,5/15/21-5/17/21,5/19/2021,0.0706,Olivia,13.50130312,0.263040239
19,1,3,2,2,1,,,0,,,8/8/2020,0.7454,yes,20201017,2434.488,109.92,29.48,3.7286,,5/26/21-5/28/21,6.1.21,0.1153,Olivia,21.11437988,0.15468205
19,2,3,31,3,1,,,0,,,8/8/2020,1.1766,yes,20201017,3687.802,108.76,46.35,2.3465,,5/26/21-5/28/21,6.1.21,0.1917,Olivia,19.23736046,0.162927078
19,3,3,40,4,3,,,0,,,8/8/2020,0.9828,yes,20201017,2530.227,94.73,38.68,2.4491,,5/26/21-5/28/21,6.1.21,0.1711,Olivia,14.78800117,0.174094424
19,4,3,4,2,5,,,0,,,8/8/2020,0.9782,yes,20201017,1350.26,82.45,24.26,3.3986,,5/26/21-5/28/21,6.1.21,0.1326,Olivia,10.18295626,0.135555101
19,5,3,72,2,5,,,0,,,8/8/2020,0.4449,yes,20201017,2271.23,89.47,32.84,2.7244,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.0822,Olivia,27.63053528,0.18476062
19,6,3,64,5,5,,,0,,,8/8/2020,0.7113,yes,20201017,2421.04,99.88,32.67,3.0572,,5/26/21-5/28/21,6.1.21,0.2055,Olivia,11.78121655,0.288907634
19,7,3,69,2,2,,,0,,,8/8/2020,0.4226,yes,20201017,1507.346,76.45,28.37,2.6947,,5/26/21-5/28/21,6.1.21,0.072,Olivia,20.93536111,0.170373876
19,8,3,26,1,3,,,0,,,8/8/2020,3.3052,yes,20201017,2421.04,177.79,75.83,2.3446,,5/26/21-5/28/21,5/31/2021,0.4842,Olivia ,5.00008261,0.14649643
19,9,3,61,5,2,,,0,,,8/8/2020,2.3001,yes,20201017,5909.466,134.2,56.09,2.3926,,5/26/21-5/28/21,6.1.21,0.3065,Olivia,19.28047635,0.133255076
19,10,3,45,1,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,11,3,72,4,1,,,0,,,8/8/2020,0.6525,yes,20201017,1879.115,100.7,25.62,3.9305,,5/26/21-5/28/21,6.1.21,0.0982,Olivia,19.13559063,0.150498084
19,12,3,18,3,4,,,0,,,8/8/2020,2.4292,yes,20201017,6253.881,132.67,60.25,2.202,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.2765,Olivia,22.61801447,0.113823481
19,13,3,19,2,1,,,0,,,8/8/2020,2.0384,yes,20201017,5419.011,110.77,61.13,1.812,,5/26/21-5/28/21,6.1.21,0.2636,Olivia,20.55770486,0.129317112
19,14,3,64,3,1,,,0,,,8/8/2020,0.9972,yes,20201017,3468.3,124.25,36.87,3.3699,,5/26/21-5/28/21,6.1.21,0.135,Olivia,25.69111111,0.135379061
19,15,3,47,1,2,,,0,,,8/8/2020,2.3876,yes,20201017,7417.228,164.68,65.46,2.5157,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.2901,Olivia,25.56783178,0.121502764
19,16,3,2,5,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,17,3,6,3,3,,,0,,,8/8/2020,1.1453,yes,20201018,3193.664,110.38,41.11,2.685,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.1222,Olivia,26.13472995,0.106696935
19,18,3,12,1,1,,,0,,,8/8/2020,2.4831,yes,20201018,6589.284,158.48,55.85,2.8376,,5/26/21-5/28/21,6.1.21,0.3357,Olivia,19.62848972,0.135193911
19,19,3,46,2,4,,,0,,,8/8/2020,2.6781,yes,20201018,7273.614,129.54,74.31,1.7432,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.2888,Olivia,25.18564404,0.107837646
19,20,3,28,4,3,,,0,,,8/8/2020,3.2005,yes,20201018,8697.395,161.15,71.73,2.2466,folded,5/26/21-5/28/21,6.1.21,0.359,Olivia,24.22672702,0.112169973
19,21,3,74,1,4,,,0,,,8/8/2020,0.2988,yes,20201018,1047.76,71.42,20.14,3.5462,,5/26/21-5/28/21,6.1.21,0.034,Olivia,30.81647059,0.113788487
19,22,3,46,3,1,,,0,,,8/8/2020,0.1545,yes,20201018,650.567,49.24,18.93,2.6012,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.0189,Olivia,34.42153439,0.122330097
19,23,3,6,1,4,,,0,,,8/8/2020,1.2753,yes,20201018,4333.387,153.51,38.86,3.9503,,5/26/21-5/28/21,6.1.21,0.1737,Olivia,24.94753598,0.136203246
19,24,3,61,3,5,,,0,,,8/8/2020,0.2078,yes,20201018,994.723,54,25.75,2.0971,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.0222,Olivia,44.80734234,0.106833494
19,25,3,15,2,2,,,0,,,8/8/2020,0.8425,yes,20201018,2371.855,94.7,34.85,2.7174,,5/26/21-5/28/21,6.1.21,0.1161,Olivia,20.4294143,0.137804154
19,26,4,8,1,5,,,0,,,8/8/2020,0.793,yes,20201018,2522.689,97.63,36.78,2.6544,,5/26/21-5/28/21,6.1.21,0.1177,Olivia,21.43321155,0.148423707
19,27,4,1,5,1,,,0,,,8/8/2020,2.4064,yes,20201018,6624.729,158.56,55.03,2.8813,,5/26/21-5/28/21,6.1.21,0.3011,Olivia,22.00175689,0.125124668
19,28,4,13,2,2,,,0,,,8/8/2020,1.3989,yes,20201018,4391.187,118.9,50.86,2.3378,,5/26/21-5/28/21,6.1.21,0.1739,Olivia,25.25121909,0.124311959
19,29,4,61,3,1,,,0,,,8/8/2020,0.3092,yes,20201018,1158.057,76.5,18.26,4.1895,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.0486,Olivia,23.82833333,0.157179819
19,30,4,7,2,1,,,0,,,8/8/2020,2.2135,yes,20201018,7424.929,161.3,60.57,2.663,,5/26/21-5/28/21,6.1.21,0.2528,Olivia,29.37076345,0.114208267
19,31,4,1,4,2,,,0,,1,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,32,4,62,5,3,,,0,,,8/8/2020,1.1932,yes,20201018,2997.244,111.53,38.93,2.8649,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.1525,Olivia,19.65405902,0.127807576
19,33,4,57,4,3,,,0,,,8/8/2020,2.2853,yes,20201018,6321.357,137.08,61.64,2.2239,,5/26/21-5/28/21,6.1.21,0.3237,Olivia,19.528443,0.141644423
19,34,4,29,5,5,,,0,,,8/8/2020,0.2212,yes,20201018,759.877,65.96,16.81,3.9239,,5/26/21-5/28/21,6.1.21,0.0268,Olivia,28.3536194,0.121157324
19,35,4,28,1,1,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,36,4,11,4,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,37,4,27,5,1,,,0,,,8/8/2020,1.5222,yes,20201018,4363.806,115.84,50.58,2.2902,,5/26/21-5/28/21,6.1.21,0.1904,Olivia,22.91914916,0.125082118
19,38,4,79,3,2,,,0,,,8/8/2020,0.4905,yes,20201018,1006.793,75.37,20.93,3.6011,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.0815,Olivia,12.35328834,0.166156983
19,39,4,21,2,4,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,40,4,15,1,2,,,0,,,8/8/2020,0.5729,yes,20201018,1851.983,90.24,28.72,3.1421,,5/26/21-5/28/21,6.1.21,0.07,Olivia,26.4569,0.122185373
19,41,4,19,2,5,,,0,,,8/8/2020,1.5003,yes,20201018,4151.393,118.48,48.64,2.4359,,5/26/21-5/28/21,6.1.21,0.2016,Olivia,20.59222718,0.134373125
19,42,4,9,2,3,,,0,,,8/8/2020,0.0936,yes,20201018,434.84,43.25,14.68,2.9462,,5/26/21-5/28/21,6.1.21,0.0171,Olivia,25.42923977,0.182692308
19,43,4,49,2,1,,,0,,,8/8/2020,0.3668,yes,20201018,1185.371,70.9,24.17,2.9334,,5/26/21-5/28/21,6.1.21,0.0577,Olivia,20.54369151,0.157306434
19,44,4,20,3,3,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,45,4,15,3,2,,,0,,,8/8/2020,2.3719,yes,20201019,5530.614,127.34,59.81,2.1291,,5/26/21-5/28/21,6.1.21,0.3107,Olivia,17.80049565,0.130992032
19,46,4,46,3,5,,,0,,,8/8/2020,0.4192,yes,20201019,1269.822,73.1,24.65,2.9655,,5/26/21-5/28/21,6.1.21,0.0668,Olivia,19.00931138,0.159351145
20,1,3,2,3,4,,,0,,,8/8/2020,1.4499,yes,20201019,4584.558,130.14,50.07,2.5992,,5/26/21-5/28/21,5/31/2021,0.1828,Olivia ,25.07963895,0.126077661
20,2,3,56,3,1,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,3,3,3,3,2,,,0,,,8/8/2020,0.5064,yes,20201019,1767.658,80.27,28.8,2.7872,,5/26/21-5/28/21,5/31/2021,0.0658,Olivia ,26.86410334,0.129936809
20,4,3,46,5,4,,,0,,,8/8/2020,1.8011,yes,20201019,4827.357,128.9,48.68,2.6479,,5/26/21-5/28/21,5/31/2021,0.2228,Olivia ,21.66677289,0.123702182
20,5,3,29,1,1,,,0,,,8/8/2020,0.4079,yes,20201019,1513.201,85.44,25.83,3.3078,,5/26/21-5/28/21,5/31/2021,0.0509,Olivia ,29.7288998,0.124785487
20,6,3,19,5,3,,,0,,,8/8/2020,1.1118,yes,20201019,3481.434,122.47,39.07,3.1346,,5/26/21-5/28/21,5/31/2021,0.1399,Olivia ,24.88516083,0.125831984
